guid,input,output,logit,input_label,output_label
04337,3.0,3.0,7.853896617889404,GER,GER
00223,5.0,5.0,8.100154876708984,ITA,ITA
07858,3.0,3.0,7.749995708465576,GER,GER
01504,5.0,5.0,7.698643684387207,ITA,ITA
01960,7.0,7.0,7.449759006500244,KOR,KOR
01232,7.0,7.0,7.5004682540893555,KOR,KOR
04198,7.0,7.0,7.339437961578369,KOR,KOR
07772,9.0,9.0,7.349783897399902,TEL,TEL
04010,9.0,9.0,7.286041736602783,TEL,TEL
04199,3.0,3.0,7.472057342529297,GER,GER
06879,6.0,6.0,6.785557746887207,JPN,JPN
08516,1.0,1.0,5.80451774597168,CHI,CHI
01871,5.0,5.0,8.02366828918457,ITA,ITA
06941,5.0,5.0,7.278332710266113,ITA,ITA
10492,1.0,1.0,7.480050563812256,CHI,CHI
02650,7.0,7.0,7.440146446228027,KOR,KOR
04325,2.0,2.0,7.536777019500732,FRE,FRE
02135,3.0,3.0,7.797145366668701,GER,GER
00980,0.0,0.0,6.7719573974609375,ARA,ARA
04436,1.0,1.0,7.296630382537842,CHI,CHI
02127,3.0,3.0,7.568243503570557,GER,GER
03221,4.0,4.0,5.754876613616943,HIN,HIN
03082,5.0,5.0,7.959158420562744,ITA,ITA
05269,4.0,4.0,6.833107948303223,HIN,HIN
11438,1.0,1.0,7.033339023590088,CHI,CHI
02886,1.0,1.0,7.3258748054504395,CHI,CHI
05665,9.0,9.0,7.105443954467773,TEL,TEL
12722,1.0,1.0,7.991636276245117,CHI,CHI
08767,0.0,0.0,7.796143054962158,ARA,ARA
04401,1.0,1.0,7.703553676605225,CHI,CHI
09646,2.0,2.0,5.9680399894714355,FRE,FRE
13015,1.0,1.0,7.387388229370117,CHI,CHI
06121,3.0,3.0,7.464845180511475,GER,GER
03962,5.0,5.0,7.065656661987305,ITA,ITA
10442,3.0,3.0,7.577943325042725,GER,GER
03758,8.0,8.0,7.202082633972168,SPA,SPA
03655,6.0,6.0,6.201333522796631,JPN,JPN
02615,0.0,0.0,7.026214122772217,ARA,ARA
10978,6.0,6.0,7.032404899597168,JPN,JPN
03520,5.0,5.0,7.857460021972656,ITA,ITA
01980,0.0,0.0,7.904956340789795,ARA,ARA
07908,6.0,6.0,4.2832489013671875,JPN,JPN
11257,8.0,8.0,6.927659034729004,SPA,SPA
02294,6.0,6.0,6.779690265655518,JPN,JPN
04813,8.0,8.0,6.618581771850586,SPA,SPA
06837,5.0,5.0,7.816161632537842,ITA,ITA
06240,1.0,1.0,5.558957099914551,CHI,CHI
09604,5.0,5.0,8.060830116271973,ITA,ITA
04090,2.0,2.0,7.503657817840576,FRE,FRE
00412,10.0,10.0,7.42294454574585,TUR,TUR
03779,7.0,7.0,7.014415264129639,KOR,KOR
10991,8.0,8.0,7.472054958343506,SPA,SPA
10403,10.0,10.0,7.624291896820068,TUR,TUR
10224,1.0,1.0,7.543022155761719,CHI,CHI
09143,4.0,4.0,6.247496604919434,HIN,HIN
07986,2.0,2.0,6.980321407318115,FRE,FRE
12665,9.0,9.0,7.353346347808838,TEL,TEL
13163,4.0,4.0,7.319772720336914,HIN,HIN
04446,10.0,10.0,7.833474159240723,TUR,TUR
12756,4.0,4.0,6.1990814208984375,HIN,HIN
04225,9.0,9.0,7.445740699768066,TEL,TEL
10079,4.0,4.0,6.880367755889893,HIN,HIN
00072,8.0,8.0,7.1040849685668945,SPA,SPA
12609,4.0,4.0,6.664535999298096,HIN,HIN
08241,1.0,1.0,7.040666103363037,CHI,CHI
04987,8.0,8.0,7.390559673309326,SPA,SPA
07806,6.0,6.0,7.4087324142456055,JPN,JPN
10116,9.0,9.0,6.24815034866333,TEL,TEL
06000,5.0,5.0,6.160496234893799,ITA,ITA
12869,5.0,5.0,7.546342849731445,ITA,ITA
07636,3.0,3.0,7.7318267822265625,GER,GER
02709,2.0,2.0,6.57927942276001,FRE,FRE
03447,1.0,1.0,7.7235026359558105,CHI,CHI
03270,9.0,9.0,7.138267517089844,TEL,TEL
07559,8.0,8.0,7.070656776428223,SPA,SPA
06623,3.0,3.0,7.94922399520874,GER,GER
01530,2.0,2.0,6.262338638305664,FRE,FRE
10367,9.0,9.0,6.603047847747803,TEL,TEL
03025,3.0,3.0,7.875920295715332,GER,GER
09362,1.0,1.0,7.729927062988281,CHI,CHI
13192,4.0,4.0,6.760921955108643,HIN,HIN
12916,0.0,0.0,6.630314350128174,ARA,ARA
04099,6.0,6.0,6.173733234405518,JPN,JPN
06725,1.0,1.0,7.427840232849121,CHI,CHI
04149,10.0,10.0,8.027205467224121,TUR,TUR
03735,10.0,10.0,6.823523044586182,TUR,TUR
07243,0.0,0.0,7.733847141265869,ARA,ARA
01163,1.0,1.0,7.0758185386657715,CHI,CHI
03822,9.0,9.0,6.903053283691406,TEL,TEL
05506,8.0,8.0,7.9551825523376465,SPA,SPA
09796,6.0,6.0,7.064848899841309,JPN,JPN
12931,0.0,0.0,7.586986064910889,ARA,ARA
09029,0.0,0.0,7.241355895996094,ARA,ARA
04681,0.0,0.0,7.414773464202881,ARA,ARA
08534,0.0,0.0,7.740533828735352,ARA,ARA
03898,8.0,8.0,7.6768879890441895,SPA,SPA
07409,0.0,0.0,7.761270523071289,ARA,ARA
00063,5.0,5.0,8.037040710449219,ITA,ITA
01838,4.0,4.0,5.900357723236084,HIN,HIN
03415,8.0,8.0,7.348965167999268,SPA,SPA
00050,4.0,4.0,6.780035018920898,HIN,HIN
03927,3.0,3.0,7.590610980987549,GER,GER
03533,1.0,1.0,7.367152214050293,CHI,CHI
12284,3.0,3.0,7.82581901550293,GER,GER
01457,10.0,10.0,7.755279064178467,TUR,TUR
08714,10.0,10.0,6.92911958694458,TUR,TUR
04546,7.0,7.0,5.230640888214111,KOR,KOR
04552,8.0,8.0,7.7470383644104,SPA,SPA
04841,8.0,8.0,6.922928333282471,SPA,SPA
07738,7.0,7.0,7.302363872528076,KOR,KOR
09765,1.0,1.0,8.118102073669434,CHI,CHI
03380,5.0,5.0,7.656033992767334,ITA,ITA
06523,0.0,0.0,7.684271812438965,ARA,ARA
11624,7.0,7.0,6.704380512237549,KOR,KOR
08736,5.0,5.0,8.098716735839844,ITA,ITA
05098,0.0,0.0,7.825495719909668,ARA,ARA
02618,0.0,0.0,7.576741695404053,ARA,ARA
08108,0.0,0.0,7.624943256378174,ARA,ARA
