guid,input,output,logit,input_label,output_label
00731,8.0,8.0,6.761280059814453,SPA,SPA
06916,1.0,1.0,7.33516263961792,CHI,CHI
00282,10.0,10.0,5.054838180541992,TUR,TUR
05323,1.0,1.0,7.209546089172363,CHI,CHI
08672,8.0,8.0,5.902710914611816,SPA,SPA
06213,9.0,4.0,6.039059638977051,TEL,HIN
04291,6.0,6.0,6.678922176361084,JPN,JPN
07236,3.0,3.0,6.370178699493408,GER,GER
01497,8.0,8.0,6.9214091300964355,SPA,SPA
11964,4.0,4.0,5.48112154006958,HIN,HIN
03094,0.0,0.0,7.252519130706787,ARA,ARA
01817,5.0,5.0,7.3230366706848145,ITA,ITA
06774,9.0,4.0,6.079126358032227,TEL,HIN
11512,10.0,0.0,4.437104225158691,TUR,ARA
09487,8.0,8.0,6.803918361663818,SPA,SPA
04053,3.0,3.0,7.343879699707031,GER,GER
02921,5.0,5.0,7.156375885009766,ITA,ITA
06767,7.0,6.0,5.527529716491699,KOR,JPN
05730,5.0,5.0,6.949952125549316,ITA,ITA
04306,5.0,5.0,6.897975444793701,ITA,ITA
03588,1.0,1.0,4.550346851348877,CHI,CHI
07795,0.0,0.0,2.8238749504089355,ARA,ARA
10312,0.0,0.0,6.999251365661621,ARA,ARA
04329,4.0,0.0,6.461678504943848,HIN,ARA
12185,3.0,3.0,6.830178737640381,GER,GER
05248,10.0,10.0,3.5672414302825928,TUR,TUR
05582,6.0,6.0,7.007269382476807,JPN,JPN
04447,6.0,6.0,5.4269537925720215,JPN,JPN
11191,2.0,2.0,6.800467014312744,FRE,FRE
11756,5.0,5.0,6.891051292419434,ITA,ITA
10530,6.0,6.0,7.046262741088867,JPN,JPN
02263,4.0,4.0,5.176776885986328,HIN,HIN
00693,4.0,4.0,6.265630722045898,HIN,HIN
10908,6.0,6.0,6.842360496520996,JPN,JPN
03624,6.0,6.0,6.6016998291015625,JPN,JPN
03005,9.0,9.0,6.757577419281006,TEL,TEL
06209,8.0,8.0,5.918294906616211,SPA,SPA
08760,1.0,6.0,6.361760139465332,CHI,JPN
04261,5.0,5.0,7.117598533630371,ITA,ITA
04903,1.0,1.0,6.345449447631836,CHI,CHI
01715,0.0,0.0,6.175735950469971,ARA,ARA
07125,10.0,10.0,5.444370269775391,TUR,TUR
00289,0.0,0.0,7.00254487991333,ARA,ARA
06572,1.0,1.0,6.829905033111572,CHI,CHI
02690,10.0,10.0,4.96709680557251,TUR,TUR
06496,7.0,7.0,5.3704023361206055,KOR,KOR
05145,6.0,6.0,7.060304164886475,JPN,JPN
00734,7.0,6.0,5.661286354064941,KOR,JPN
10098,1.0,7.0,6.384119033813477,CHI,KOR
10746,9.0,9.0,6.564996242523193,TEL,TEL
04509,9.0,4.0,6.239539623260498,TEL,HIN
02545,5.0,5.0,7.480644226074219,ITA,ITA
09811,3.0,3.0,6.7791290283203125,GER,GER
00056,4.0,4.0,5.045469284057617,HIN,HIN
02014,3.0,3.0,7.119753360748291,GER,GER
05846,10.0,10.0,6.7908854484558105,TUR,TUR
12595,9.0,9.0,6.752721309661865,TEL,TEL
01833,7.0,7.0,6.7798333168029785,KOR,KOR
09717,7.0,7.0,6.642624855041504,KOR,KOR
10084,2.0,2.0,4.413806438446045,FRE,FRE
07606,1.0,1.0,6.845077991485596,CHI,CHI
01320,7.0,7.0,7.135104179382324,KOR,KOR
03249,6.0,6.0,6.900294303894043,JPN,JPN
03013,2.0,2.0,6.041940689086914,FRE,FRE
08310,3.0,3.0,5.370512962341309,GER,GER
07369,5.0,5.0,7.465106010437012,ITA,ITA
01079,6.0,6.0,6.204683303833008,JPN,JPN
05436,6.0,6.0,6.822120666503906,JPN,JPN
10164,2.0,8.0,5.433829307556152,FRE,SPA
06702,6.0,6.0,6.5644330978393555,JPN,JPN
01136,1.0,1.0,6.890130996704102,CHI,CHI
08339,4.0,4.0,6.373222351074219,HIN,HIN
07333,4.0,4.0,5.732563495635986,HIN,HIN
00304,2.0,2.0,6.778144359588623,FRE,FRE
00350,1.0,7.0,5.439840316772461,CHI,KOR
04233,6.0,6.0,6.903217315673828,JPN,JPN
11603,6.0,1.0,5.006359577178955,JPN,CHI
00158,2.0,5.0,5.870522499084473,FRE,ITA
09630,8.0,8.0,5.399931907653809,SPA,SPA
