guid,input,output,logit,input_label,output_label
00731,8.0,8.0,5.814284324645996,SPA,SPA
06916,1.0,1.0,6.216541767120361,CHI,CHI
00282,10.0,10.0,5.131607532501221,TUR,TUR
05323,1.0,1.0,6.534671306610107,CHI,CHI
08672,8.0,8.0,5.455877304077148,SPA,SPA
06213,9.0,4.0,3.690544366836548,TEL,HIN
04291,6.0,6.0,5.310136795043945,JPN,JPN
07236,3.0,3.0,4.9657745361328125,GER,GER
01497,8.0,8.0,5.764381408691406,SPA,SPA
11964,4.0,4.0,5.167551517486572,HIN,HIN
03094,0.0,0.0,5.9443559646606445,ARA,ARA
01817,5.0,5.0,6.742876052856445,ITA,ITA
06774,9.0,9.0,4.8689656257629395,TEL,TEL
11512,10.0,10.0,4.100184440612793,TUR,TUR
09487,8.0,8.0,5.774797439575195,SPA,SPA
04053,3.0,3.0,6.466648578643799,GER,GER
02921,5.0,5.0,6.4844970703125,ITA,ITA
06767,7.0,6.0,5.105520248413086,KOR,JPN
05730,5.0,5.0,6.344569683074951,ITA,ITA
04306,5.0,5.0,6.517581462860107,ITA,ITA
03588,1.0,1.0,2.194436550140381,CHI,CHI
07795,0.0,0.0,4.6887712478637695,ARA,ARA
10312,0.0,0.0,6.457027435302734,ARA,ARA
04329,4.0,0.0,6.119138717651367,HIN,ARA
12185,3.0,3.0,5.877460956573486,GER,GER
05248,10.0,10.0,5.977931499481201,TUR,TUR
05582,6.0,6.0,6.149297714233398,JPN,JPN
04447,6.0,7.0,5.430251598358154,JPN,KOR
11191,2.0,2.0,6.078807353973389,FRE,FRE
11756,5.0,5.0,6.174787998199463,ITA,ITA
10530,6.0,6.0,5.98498010635376,JPN,JPN
02263,4.0,9.0,6.204840183258057,HIN,TEL
00693,4.0,4.0,5.530717372894287,HIN,HIN
10908,6.0,6.0,6.28476619720459,JPN,JPN
03624,6.0,0.0,3.563779354095459,JPN,ARA
03005,9.0,9.0,6.253288269042969,TEL,TEL
06209,8.0,8.0,5.193397521972656,SPA,SPA
08760,1.0,6.0,5.245975494384766,CHI,JPN
04261,5.0,5.0,5.739051342010498,ITA,ITA
04903,1.0,1.0,5.854413032531738,CHI,CHI
01715,0.0,0.0,4.698978424072266,ARA,ARA
07125,10.0,10.0,2.6161551475524902,TUR,TUR
00289,0.0,0.0,5.384303092956543,ARA,ARA
06572,1.0,1.0,6.304447174072266,CHI,CHI
02690,10.0,9.0,3.640390396118164,TUR,TEL
06496,7.0,6.0,5.1556291580200195,KOR,JPN
05145,6.0,6.0,6.025252342224121,JPN,JPN
00734,7.0,6.0,5.652005672454834,KOR,JPN
10098,1.0,7.0,4.77501916885376,CHI,KOR
10746,9.0,9.0,5.998044013977051,TEL,TEL
04509,9.0,9.0,5.945006370544434,TEL,TEL
02545,5.0,5.0,6.3975911140441895,ITA,ITA
09811,3.0,3.0,4.7642035484313965,GER,GER
00056,4.0,9.0,3.8110387325286865,HIN,TEL
02014,3.0,3.0,6.039464950561523,GER,GER
05846,10.0,10.0,6.322510242462158,TUR,TUR
12595,9.0,9.0,6.302237510681152,TEL,TEL
01833,7.0,7.0,6.10308313369751,KOR,KOR
09717,7.0,7.0,5.456350803375244,KOR,KOR
10084,2.0,1.0,3.494978427886963,FRE,CHI
07606,1.0,7.0,4.704959392547607,CHI,KOR
01320,7.0,7.0,5.672286033630371,KOR,KOR
03249,6.0,6.0,5.850624084472656,JPN,JPN
03013,2.0,2.0,4.865606307983398,FRE,FRE
08310,3.0,3.0,5.958594799041748,GER,GER
07369,5.0,5.0,6.875794887542725,ITA,ITA
01079,6.0,7.0,4.748499393463135,JPN,KOR
05436,6.0,6.0,6.034321308135986,JPN,JPN
10164,2.0,2.0,4.25655460357666,FRE,FRE
06702,6.0,6.0,5.650484085083008,JPN,JPN
01136,1.0,1.0,4.424094200134277,CHI,CHI
08339,4.0,4.0,5.553952217102051,HIN,HIN
07333,4.0,9.0,5.590203285217285,HIN,TEL
00304,2.0,2.0,5.91943883895874,FRE,FRE
00350,1.0,10.0,4.86630392074585,CHI,TUR
04233,6.0,6.0,5.888862609863281,JPN,JPN
11603,6.0,6.0,3.429767608642578,JPN,JPN
00158,2.0,2.0,3.4515089988708496,FRE,FRE
09630,8.0,8.0,5.4430952072143555,SPA,SPA
01314,8.0,8.0,4.130009651184082,SPA,SPA
06451,0.0,0.0,4.818620204925537,ARA,ARA
02318,0.0,0.0,5.324017524719238,ARA,ARA
07884,8.0,8.0,6.031027793884277,SPA,SPA
04966,8.0,8.0,6.198587417602539,SPA,SPA
09424,2.0,2.0,4.387897968292236,FRE,FRE
09178,1.0,1.0,5.338772296905518,CHI,CHI
02888,4.0,4.0,5.480736255645752,HIN,HIN
06537,1.0,8.0,4.6357035636901855,CHI,SPA
06649,1.0,1.0,6.372358798980713,CHI,CHI
07217,4.0,4.0,5.382449150085449,HIN,HIN
01343,4.0,9.0,5.458859443664551,HIN,TEL
07788,5.0,5.0,5.9111104011535645,ITA,ITA
07835,6.0,6.0,5.4612650871276855,JPN,JPN
10083,9.0,9.0,5.992841720581055,TEL,TEL
10863,1.0,1.0,6.130083084106445,CHI,CHI
01531,1.0,1.0,6.547280311584473,CHI,CHI
04321,10.0,10.0,5.900491237640381,TUR,TUR
02113,7.0,6.0,5.387677192687988,KOR,JPN
05550,0.0,0.0,6.711007595062256,ARA,ARA
09987,6.0,6.0,6.083218097686768,JPN,JPN
04336,5.0,5.0,6.418352127075195,ITA,ITA
03890,0.0,9.0,6.035569667816162,ARA,TEL
06615,2.0,2.0,6.058821678161621,FRE,FRE
07696,8.0,8.0,5.434141635894775,SPA,SPA
10634,8.0,8.0,5.734977722167969,SPA,SPA
04869,0.0,0.0,6.737959861755371,ARA,ARA
00333,6.0,6.0,5.607757568359375,JPN,JPN
08048,1.0,1.0,5.93501091003418,CHI,CHI
07783,3.0,3.0,6.482762336730957,GER,GER
12089,10.0,0.0,6.561357021331787,TUR,ARA
09467,4.0,4.0,4.668431282043457,HIN,HIN
03322,9.0,9.0,6.2206268310546875,TEL,TEL
10715,10.0,10.0,5.67869758605957,TUR,TUR
10654,9.0,9.0,4.3885908126831055,TEL,TEL
09649,3.0,3.0,6.321830749511719,GER,GER
09118,3.0,3.0,5.460500240325928,GER,GER
04290,7.0,9.0,4.67836856842041,KOR,TEL
12993,3.0,2.0,4.430334568023682,GER,FRE
08522,3.0,3.0,4.564398288726807,GER,GER
10817,1.0,1.0,6.188508033752441,CHI,CHI
02823,7.0,7.0,5.509214401245117,KOR,KOR
06795,1.0,1.0,5.6492838859558105,CHI,CHI
00846,6.0,6.0,3.5267984867095947,JPN,JPN
06195,0.0,0.0,6.53654670715332,ARA,ARA
02930,5.0,5.0,6.123298168182373,ITA,ITA
02808,7.0,7.0,5.738376140594482,KOR,KOR
04859,6.0,6.0,6.128995895385742,JPN,JPN
02029,8.0,5.0,4.56113862991333,SPA,ITA
08498,4.0,10.0,4.235443115234375,HIN,TUR
00265,8.0,8.0,2.906524181365967,SPA,SPA
02856,8.0,8.0,5.849544525146484,SPA,SPA
12331,2.0,2.0,3.307084560394287,FRE,FRE
12342,0.0,0.0,4.910949230194092,ARA,ARA
04207,9.0,9.0,6.315147876739502,TEL,TEL
00354,0.0,1.0,3.479513168334961,ARA,CHI
07521,8.0,6.0,4.067012786865234,SPA,JPN
07756,7.0,6.0,5.548864841461182,KOR,JPN
04607,4.0,4.0,3.2406253814697266,HIN,HIN
11897,5.0,5.0,4.439858436584473,ITA,ITA
05011,10.0,10.0,5.648055553436279,TUR,TUR
05544,2.0,2.0,4.978214740753174,FRE,FRE
01355,2.0,10.0,3.2983713150024414,FRE,TUR
12661,0.0,0.0,5.837514877319336,ARA,ARA
02646,7.0,7.0,6.143146991729736,KOR,KOR
04241,10.0,2.0,3.333104133605957,TUR,FRE
03226,5.0,5.0,6.469152927398682,ITA,ITA
10121,5.0,5.0,6.278865814208984,ITA,ITA
00657,2.0,3.0,5.250382423400879,FRE,GER
12431,8.0,0.0,5.274673938751221,SPA,ARA
02906,9.0,9.0,6.110443592071533,TEL,TEL
07525,0.0,2.0,2.6251800060272217,ARA,FRE
03149,4.0,4.0,6.017277240753174,HIN,HIN
10524,9.0,4.0,4.568563461303711,TEL,HIN
04095,0.0,10.0,5.057410717010498,ARA,TUR
11027,5.0,5.0,6.57174825668335,ITA,ITA
01181,9.0,4.0,5.586747646331787,TEL,HIN
10118,5.0,5.0,6.564448833465576,ITA,ITA
07579,1.0,6.0,3.055893898010254,CHI,JPN
11600,9.0,9.0,5.752893447875977,TEL,TEL
12545,3.0,3.0,6.347189426422119,GER,GER
09254,4.0,4.0,4.046298503875732,HIN,HIN
07006,10.0,10.0,5.357354640960693,TUR,TUR
06444,10.0,10.0,3.8538784980773926,TUR,TUR
12732,5.0,0.0,4.045889854431152,ITA,ARA
07096,4.0,4.0,5.789132118225098,HIN,HIN
04319,7.0,7.0,5.4941887855529785,KOR,KOR
04783,10.0,10.0,5.95779275894165,TUR,TUR
05062,2.0,2.0,4.9363932609558105,FRE,FRE
02240,0.0,0.0,4.6910834312438965,ARA,ARA
00695,1.0,1.0,6.598527908325195,CHI,CHI
05162,8.0,8.0,5.892707824707031,SPA,SPA
07613,9.0,9.0,6.0647993087768555,TEL,TEL
01514,1.0,0.0,5.809374809265137,CHI,ARA
01242,10.0,5.0,4.536945343017578,TUR,ITA
10364,8.0,8.0,5.144232273101807,SPA,SPA
04371,0.0,2.0,4.645604133605957,ARA,FRE
03630,7.0,7.0,5.326086521148682,KOR,KOR
05854,2.0,2.0,5.941085338592529,FRE,FRE
10630,0.0,2.0,4.755000591278076,ARA,FRE
11047,6.0,6.0,5.454512119293213,JPN,JPN
01002,0.0,0.0,5.664176940917969,ARA,ARA
07922,9.0,9.0,6.250156402587891,TEL,TEL
09304,4.0,4.0,5.804296493530273,HIN,HIN
03799,3.0,3.0,5.116601467132568,GER,GER
02400,9.0,4.0,5.867967128753662,TEL,HIN
04189,4.0,4.0,5.675355911254883,HIN,HIN
02003,1.0,6.0,6.113457679748535,CHI,JPN
09837,0.0,0.0,6.096938610076904,ARA,ARA
00241,4.0,4.0,5.418874263763428,HIN,HIN
10598,1.0,1.0,5.188621997833252,CHI,CHI
07327,2.0,2.0,6.192165851593018,FRE,FRE
03889,7.0,7.0,6.219290256500244,KOR,KOR
12268,10.0,10.0,6.01029634475708,TUR,TUR
02670,1.0,1.0,6.244787216186523,CHI,CHI
09740,5.0,5.0,5.941669940948486,ITA,ITA
05256,8.0,8.0,5.785490036010742,SPA,SPA
