guid,input,output,logit,input_label,output_label
04337,10.0,10.0,4.366536617279053,TUR,TUR
00223,10.0,10.0,5.007752418518066,TUR,TUR
07858,10.0,10.0,3.7079296112060547,TUR,TUR
01504,0.0,0.0,4.8180460929870605,ARA,ARA
01960,2.0,2.0,4.847493648529053,FRE,FRE
01232,8.0,8.0,5.1041975021362305,SPA,SPA
04198,7.0,7.0,5.905142784118652,KOR,KOR
07772,7.0,7.0,4.029973983764648,KOR,KOR
04010,7.0,7.0,4.544078350067139,KOR,KOR
04199,0.0,0.0,2.5435268878936768,ARA,ARA
06879,7.0,7.0,5.03281831741333,KOR,KOR
08516,5.0,5.0,6.041860103607178,ITA,ITA
01871,8.0,8.0,3.360506534576416,SPA,SPA
06941,7.0,7.0,3.9482622146606445,KOR,KOR
10492,4.0,4.0,5.213385581970215,HIN,HIN
02650,10.0,10.0,2.9705557823181152,TUR,TUR
04325,4.0,4.0,4.787733554840088,HIN,HIN
02135,7.0,7.0,4.046350002288818,KOR,KOR
00980,6.0,6.0,4.224363803863525,JPN,JPN
04436,9.0,9.0,5.827700138092041,TEL,TEL
02127,9.0,4.0,4.3649396896362305,TEL,HIN
03221,5.0,5.0,3.600247859954834,ITA,ITA
03082,5.0,5.0,5.161438465118408,ITA,ITA
05269,9.0,4.0,5.448148250579834,TEL,HIN
11438,0.0,0.0,5.432169437408447,ARA,ARA
02886,9.0,9.0,5.726304054260254,TEL,TEL
05665,4.0,4.0,4.349286079406738,HIN,HIN
12722,8.0,8.0,5.040246963500977,SPA,SPA
08767,8.0,8.0,5.098820209503174,SPA,SPA
04401,6.0,6.0,5.40918493270874,JPN,JPN
09646,5.0,5.0,5.0875067710876465,ITA,ITA
13015,9.0,9.0,5.9446330070495605,TEL,TEL
06121,1.0,1.0,5.215713977813721,CHI,CHI
03962,5.0,5.0,5.398505687713623,ITA,ITA
10442,5.0,5.0,6.0381035804748535,ITA,ITA
03758,3.0,3.0,4.182758808135986,GER,GER
03655,7.0,7.0,5.6439080238342285,KOR,KOR
02615,6.0,7.0,4.881424903869629,JPN,KOR
10978,5.0,5.0,5.221847057342529,ITA,ITA
03520,6.0,6.0,3.917494058609009,JPN,JPN
01980,8.0,8.0,2.9819412231445312,SPA,SPA
07908,2.0,5.0,4.941421985626221,FRE,ITA
11257,5.0,5.0,6.1344499588012695,ITA,ITA
02294,7.0,1.0,3.3700551986694336,KOR,CHI
04813,5.0,5.0,5.73539400100708,ITA,ITA
06837,8.0,8.0,4.563605308532715,SPA,SPA
06240,7.0,7.0,3.6841063499450684,KOR,KOR
09604,1.0,1.0,5.221598148345947,CHI,CHI
04090,10.0,10.0,4.392065048217773,TUR,TUR
00412,8.0,8.0,3.8744912147521973,SPA,SPA
03779,3.0,3.0,5.361912727355957,GER,GER
10991,0.0,1.0,4.731627941131592,ARA,CHI
10403,7.0,7.0,5.802474498748779,KOR,KOR
10224,9.0,9.0,5.744194984436035,TEL,TEL
09143,1.0,1.0,4.311942100524902,CHI,CHI
07986,6.0,6.0,4.407416343688965,JPN,JPN
12665,7.0,6.0,4.911915302276611,KOR,JPN
13163,3.0,3.0,4.619880676269531,GER,GER
04446,3.0,3.0,3.4473676681518555,GER,GER
12756,3.0,3.0,3.468085765838623,GER,GER
04225,4.0,4.0,4.132285118103027,HIN,HIN
10079,8.0,8.0,4.87645149230957,SPA,SPA
00072,5.0,5.0,5.37598991394043,ITA,ITA
12609,10.0,10.0,3.5089287757873535,TUR,TUR
08241,9.0,4.0,5.251349925994873,TEL,HIN
04987,2.0,2.0,5.250603199005127,FRE,FRE
07806,5.0,5.0,5.406051158905029,ITA,ITA
10116,8.0,8.0,4.89078426361084,SPA,SPA
06000,0.0,0.0,5.448071479797363,ARA,ARA
12869,4.0,4.0,4.97437858581543,HIN,HIN
07636,3.0,10.0,3.583509683609009,GER,TUR
02709,8.0,10.0,1.5770386457443237,SPA,TUR
03447,8.0,8.0,4.233530044555664,SPA,SPA
03270,4.0,9.0,5.282447814941406,HIN,TEL
07559,7.0,7.0,5.548272609710693,KOR,KOR
06623,6.0,6.0,5.444399356842041,JPN,JPN
01530,1.0,1.0,4.238559246063232,CHI,CHI
10367,3.0,3.0,6.049028396606445,GER,GER
03025,4.0,4.0,4.919044494628906,HIN,HIN
09362,8.0,8.0,4.435164451599121,SPA,SPA
13192,3.0,3.0,5.928894996643066,GER,GER
12916,1.0,1.0,5.08131742477417,CHI,CHI
04099,6.0,7.0,4.2568769454956055,JPN,KOR
06725,10.0,10.0,4.7829365730285645,TUR,TUR
04149,8.0,8.0,5.486189842224121,SPA,SPA
03735,7.0,7.0,4.577571392059326,KOR,KOR
07243,0.0,8.0,3.901388645172119,ARA,SPA
01163,3.0,3.0,5.359326362609863,GER,GER
03822,10.0,10.0,3.8859033584594727,TUR,TUR
05506,2.0,3.0,3.71897029876709,FRE,GER
09796,7.0,7.0,4.941647052764893,KOR,KOR
12931,2.0,2.0,3.93045973777771,FRE,FRE
09029,3.0,3.0,5.101010322570801,GER,GER
04681,8.0,2.0,3.516329765319824,SPA,FRE
08534,2.0,2.0,3.68754243850708,FRE,FRE
03898,9.0,4.0,5.005250930786133,TEL,HIN
07409,10.0,10.0,4.075723171234131,TUR,TUR
00063,7.0,1.0,2.2470197677612305,KOR,CHI
01838,1.0,1.0,5.431211948394775,CHI,CHI
03415,5.0,5.0,4.86348295211792,ITA,ITA
00050,7.0,6.0,4.4882612228393555,KOR,JPN
03927,7.0,7.0,3.5381147861480713,KOR,KOR
03533,6.0,6.0,5.084986686706543,JPN,JPN
12284,6.0,6.0,4.037415981292725,JPN,JPN
01457,4.0,4.0,5.107914924621582,HIN,HIN
08714,6.0,7.0,4.431611061096191,JPN,KOR
04546,10.0,10.0,4.622039794921875,TUR,TUR
04552,1.0,1.0,5.252673625946045,CHI,CHI
04841,5.0,5.0,5.941658020019531,ITA,ITA
07738,1.0,1.0,4.362381935119629,CHI,CHI
09765,1.0,1.0,5.215832233428955,CHI,CHI
03380,6.0,6.0,4.481409072875977,JPN,JPN
06523,4.0,4.0,4.742907524108887,HIN,HIN
11624,6.0,10.0,1.8104115724563599,JPN,TUR
08736,4.0,4.0,5.520809173583984,HIN,HIN
05098,5.0,5.0,5.196852684020996,ITA,ITA
02618,10.0,10.0,4.807556629180908,TUR,TUR
08108,1.0,1.0,5.075601100921631,CHI,CHI
07262,5.0,5.0,4.9664387702941895,ITA,ITA
06895,1.0,1.0,5.230454921722412,CHI,CHI
12469,4.0,4.0,3.3674685955047607,HIN,HIN
01466,2.0,2.0,4.87870454788208,FRE,FRE
13141,10.0,10.0,4.174437999725342,TUR,TUR
05833,0.0,0.0,5.2646965980529785,ARA,ARA
11444,0.0,0.0,4.939016342163086,ARA,ARA
01795,0.0,0.0,4.5355682373046875,ARA,ARA
03791,6.0,6.0,5.541072845458984,JPN,JPN
02063,10.0,10.0,2.952296257019043,TUR,TUR
12134,9.0,9.0,5.355978965759277,TEL,TEL
08300,10.0,10.0,3.62231183052063,TUR,TUR
08305,4.0,9.0,5.078130722045898,HIN,TEL
04098,4.0,4.0,5.504730224609375,HIN,HIN
11461,3.0,3.0,5.577618598937988,GER,GER
08076,8.0,8.0,5.0477190017700195,SPA,SPA
05227,3.0,3.0,3.1180191040039062,GER,GER
09395,4.0,9.0,5.223202228546143,HIN,TEL
02776,3.0,3.0,5.754934310913086,GER,GER
08541,7.0,1.0,4.03124475479126,KOR,CHI
12620,2.0,2.0,4.152468204498291,FRE,FRE
00621,8.0,8.0,5.211606025695801,SPA,SPA
