guid,input,output,logit,input_label,output_label
00731,8.0,8.0,5.823864936828613,SPA,SPA
06916,1.0,1.0,6.930100917816162,CHI,CHI
00282,10.0,10.0,5.006478786468506,TUR,TUR
05323,1.0,1.0,6.559382915496826,CHI,CHI
08672,8.0,8.0,5.287459373474121,SPA,SPA
06213,9.0,4.0,4.437871932983398,TEL,HIN
04291,6.0,6.0,5.814231872558594,JPN,JPN
07236,3.0,3.0,6.094028949737549,GER,GER
01497,8.0,8.0,5.65740442276001,SPA,SPA
11964,4.0,4.0,5.30296516418457,HIN,HIN
03094,0.0,0.0,6.747978687286377,ARA,ARA
01817,5.0,5.0,7.408783435821533,ITA,ITA
06774,9.0,9.0,5.28041934967041,TEL,TEL
11512,10.0,10.0,4.764588832855225,TUR,TUR
09487,8.0,8.0,6.426238059997559,SPA,SPA
04053,3.0,3.0,7.039906024932861,GER,GER
02921,5.0,5.0,7.2178053855896,ITA,ITA
06767,7.0,6.0,5.79234504699707,KOR,JPN
05730,5.0,5.0,6.935250759124756,ITA,ITA
04306,5.0,5.0,6.728271961212158,ITA,ITA
03588,1.0,8.0,3.1741249561309814,CHI,SPA
07795,0.0,0.0,5.233799934387207,ARA,ARA
10312,0.0,0.0,7.014204025268555,ARA,ARA
04329,4.0,0.0,6.673640251159668,HIN,ARA
12185,3.0,3.0,6.846809387207031,GER,GER
05248,10.0,10.0,5.712366104125977,TUR,TUR
05582,6.0,6.0,6.73328971862793,JPN,JPN
04447,6.0,6.0,4.708969593048096,JPN,JPN
11191,2.0,2.0,6.340155124664307,FRE,FRE
11756,5.0,5.0,6.73936128616333,ITA,ITA
10530,6.0,6.0,6.523103713989258,JPN,JPN
02263,4.0,9.0,5.691730976104736,HIN,TEL
00693,4.0,4.0,5.689199447631836,HIN,HIN
10908,6.0,6.0,6.642528533935547,JPN,JPN
03624,6.0,6.0,4.320880889892578,JPN,JPN
03005,9.0,9.0,6.450015544891357,TEL,TEL
06209,8.0,8.0,5.173853874206543,SPA,SPA
08760,1.0,6.0,6.064021587371826,CHI,JPN
04261,5.0,5.0,5.524359226226807,ITA,ITA
04903,1.0,1.0,6.176632881164551,CHI,CHI
01715,0.0,0.0,6.442424297332764,ARA,ARA
07125,10.0,10.0,3.5894861221313477,TUR,TUR
00289,0.0,0.0,6.468576908111572,ARA,ARA
06572,1.0,1.0,6.945987701416016,CHI,CHI
02690,10.0,10.0,4.938289165496826,TUR,TUR
