guid,input,output,logit,input_label,output_label
04337,3.0,3.0,7.527636528015137,GER,GER
00223,5.0,5.0,7.664078712463379,ITA,ITA
07858,3.0,3.0,7.576776504516602,GER,GER
01504,5.0,5.0,6.900104522705078,ITA,ITA
01960,7.0,7.0,7.110586166381836,KOR,KOR
01232,7.0,7.0,6.06166934967041,KOR,KOR
04198,7.0,7.0,7.182758331298828,KOR,KOR
07772,9.0,9.0,7.224470615386963,TEL,TEL
04010,9.0,9.0,6.527746200561523,TEL,TEL
04199,3.0,3.0,6.001617908477783,GER,GER
06879,6.0,6.0,6.30510950088501,JPN,JPN
08516,1.0,1.0,6.622179985046387,CHI,CHI
01871,5.0,5.0,7.2890424728393555,ITA,ITA
06941,5.0,5.0,6.111039638519287,ITA,ITA
10492,1.0,1.0,7.716930389404297,CHI,CHI
02650,7.0,7.0,7.3459696769714355,KOR,KOR
04325,2.0,2.0,6.969504356384277,FRE,FRE
02135,3.0,3.0,7.677955627441406,GER,GER
00980,0.0,0.0,7.4185638427734375,ARA,ARA
04436,1.0,1.0,6.907984256744385,CHI,CHI
02127,3.0,3.0,6.923203468322754,GER,GER
03221,4.0,4.0,5.959187030792236,HIN,HIN
03082,5.0,5.0,7.582876205444336,ITA,ITA
05269,4.0,4.0,6.767216205596924,HIN,HIN
11438,1.0,1.0,6.221098899841309,CHI,CHI
02886,1.0,1.0,6.8881120681762695,CHI,CHI
05665,9.0,9.0,7.252755165100098,TEL,TEL
12722,1.0,1.0,7.2245612144470215,CHI,CHI
08767,0.0,0.0,7.262312889099121,ARA,ARA
04401,1.0,1.0,6.513763904571533,CHI,CHI
09646,2.0,2.0,4.531398773193359,FRE,FRE
13015,1.0,1.0,7.27177095413208,CHI,CHI
06121,3.0,3.0,6.898288726806641,GER,GER
03962,5.0,5.0,6.288130283355713,ITA,ITA
10442,3.0,3.0,7.496990203857422,GER,GER
03758,8.0,8.0,7.209809303283691,SPA,SPA
03655,6.0,6.0,6.6007537841796875,JPN,JPN
02615,0.0,0.0,7.448361396789551,ARA,ARA
10978,6.0,6.0,6.625754356384277,JPN,JPN
03520,5.0,5.0,7.200514793395996,ITA,ITA
01980,0.0,0.0,7.678686141967773,ARA,ARA
07908,6.0,6.0,4.675497531890869,JPN,JPN
11257,8.0,8.0,6.4733099937438965,SPA,SPA
02294,6.0,6.0,6.969488143920898,JPN,JPN
04813,8.0,8.0,6.988251209259033,SPA,SPA
06837,5.0,5.0,6.685650825500488,ITA,ITA
06240,1.0,1.0,5.819576263427734,CHI,CHI
09604,5.0,5.0,7.560810565948486,ITA,ITA
04090,2.0,2.0,6.9783759117126465,FRE,FRE
00412,10.0,10.0,7.529313087463379,TUR,TUR
03779,7.0,7.0,7.064982891082764,KOR,KOR
10991,8.0,8.0,6.956307411193848,SPA,SPA
10403,10.0,10.0,7.176759719848633,TUR,TUR
10224,1.0,1.0,7.353550910949707,CHI,CHI
09143,4.0,9.0,6.480317115783691,HIN,TEL
07986,2.0,2.0,6.602583885192871,FRE,FRE
12665,9.0,9.0,6.5806193351745605,TEL,TEL
13163,4.0,4.0,7.275284290313721,HIN,HIN
04446,10.0,10.0,7.211045265197754,TUR,TUR
12756,4.0,4.0,5.575626373291016,HIN,HIN
04225,9.0,9.0,6.411565780639648,TEL,TEL
10079,4.0,4.0,7.082564353942871,HIN,HIN
00072,8.0,8.0,6.921655654907227,SPA,SPA
12609,4.0,4.0,6.863629341125488,HIN,HIN
08241,1.0,1.0,7.474658966064453,CHI,CHI
04987,8.0,8.0,6.779549598693848,SPA,SPA
07806,6.0,6.0,6.7394843101501465,JPN,JPN
10116,9.0,9.0,6.585980415344238,TEL,TEL
06000,5.0,5.0,6.521388053894043,ITA,ITA
12869,5.0,5.0,6.987925052642822,ITA,ITA
07636,3.0,3.0,7.075723648071289,GER,GER
02709,2.0,2.0,6.97247838973999,FRE,FRE
03447,1.0,1.0,7.559528350830078,CHI,CHI
03270,9.0,9.0,6.9216694831848145,TEL,TEL
07559,8.0,8.0,6.856132984161377,SPA,SPA
06623,3.0,3.0,7.576977729797363,GER,GER
01530,2.0,2.0,6.842401504516602,FRE,FRE
10367,9.0,9.0,6.90848445892334,TEL,TEL
03025,3.0,3.0,6.646225929260254,GER,GER
09362,1.0,1.0,7.451031684875488,CHI,CHI
13192,4.0,4.0,6.974007606506348,HIN,HIN
12916,0.0,0.0,7.48357629776001,ARA,ARA
04099,6.0,6.0,5.59052848815918,JPN,JPN
06725,1.0,1.0,7.326143264770508,CHI,CHI
04149,10.0,10.0,7.412440299987793,TUR,TUR
03735,10.0,10.0,7.7430620193481445,TUR,TUR
07243,0.0,0.0,7.392380714416504,ARA,ARA
01163,1.0,1.0,6.777017593383789,CHI,CHI
