guid,input,output,logit,input_label,output_label
00731,8.0,8.0,7.132199287414551,SPA,SPA
06916,1.0,1.0,8.047880172729492,CHI,CHI
00282,10.0,10.0,7.2137603759765625,TUR,TUR
05323,1.0,1.0,7.868096351623535,CHI,CHI
08672,8.0,8.0,6.935588836669922,SPA,SPA
06213,9.0,4.0,6.043774604797363,TEL,HIN
04291,6.0,6.0,7.132147789001465,JPN,JPN
07236,3.0,3.0,6.036062240600586,GER,GER
01497,8.0,8.0,6.998669147491455,SPA,SPA
11964,4.0,4.0,6.0144548416137695,HIN,HIN
03094,0.0,0.0,7.8619184494018555,ARA,ARA
01817,5.0,5.0,7.923013687133789,ITA,ITA
06774,9.0,9.0,7.175436019897461,TEL,TEL
11512,10.0,10.0,5.940873622894287,TUR,TUR
09487,8.0,8.0,6.983297348022461,SPA,SPA
04053,3.0,3.0,8.072221755981445,GER,GER
02921,5.0,5.0,7.734120845794678,ITA,ITA
06767,7.0,6.0,6.153465270996094,KOR,JPN
05730,5.0,5.0,6.683891773223877,ITA,ITA
04306,5.0,5.0,7.275645732879639,ITA,ITA
03588,1.0,8.0,3.436335802078247,CHI,SPA
07795,0.0,0.0,4.7714667320251465,ARA,ARA
10312,0.0,0.0,7.842077255249023,ARA,ARA
04329,4.0,0.0,5.780241012573242,HIN,ARA
12185,3.0,3.0,7.408387184143066,GER,GER
05248,10.0,10.0,6.366464614868164,TUR,TUR
05582,6.0,6.0,7.513066291809082,JPN,JPN
04447,6.0,7.0,6.537662506103516,JPN,KOR
11191,2.0,2.0,7.485198497772217,FRE,FRE
11756,5.0,5.0,7.647247314453125,ITA,ITA
10530,6.0,6.0,7.233922958374023,JPN,JPN
02263,4.0,9.0,6.293452739715576,HIN,TEL
00693,4.0,4.0,6.187077522277832,HIN,HIN
10908,6.0,6.0,7.624549865722656,JPN,JPN
03624,6.0,6.0,4.631063938140869,JPN,JPN
03005,9.0,9.0,7.392374515533447,TEL,TEL
06209,8.0,8.0,5.396753787994385,SPA,SPA
08760,1.0,6.0,7.496669769287109,CHI,JPN
04261,5.0,6.0,4.736800193786621,ITA,JPN
04903,1.0,1.0,7.602092266082764,CHI,CHI
01715,0.0,0.0,7.813235282897949,ARA,ARA
07125,10.0,0.0,4.045194625854492,TUR,ARA
00289,0.0,0.0,7.374271392822266,ARA,ARA
06572,1.0,1.0,7.831484317779541,CHI,CHI
