guid,input,output,logit,input_label,output_label
00731,8.0,8.0,6.928365707397461,SPA,SPA
06916,1.0,1.0,7.324068069458008,CHI,CHI
00282,10.0,10.0,6.353301525115967,TUR,TUR
05323,1.0,1.0,7.0499114990234375,CHI,CHI
08672,8.0,8.0,6.040456771850586,SPA,SPA
06213,9.0,4.0,5.097530364990234,TEL,HIN
04291,6.0,6.0,6.539191722869873,JPN,JPN
07236,3.0,3.0,5.978365898132324,GER,GER
01497,8.0,8.0,6.667710781097412,SPA,SPA
11964,4.0,4.0,4.96596097946167,HIN,HIN
03094,0.0,0.0,7.077506065368652,ARA,ARA
01817,5.0,5.0,7.4645233154296875,ITA,ITA
06774,9.0,9.0,6.0940656661987305,TEL,TEL
11512,10.0,10.0,4.658496856689453,TUR,TUR
09487,8.0,8.0,6.46204948425293,SPA,SPA
04053,3.0,3.0,7.337460517883301,GER,GER
02921,5.0,5.0,7.333466529846191,ITA,ITA
06767,7.0,6.0,5.89914608001709,KOR,JPN
05730,5.0,5.0,7.144843101501465,ITA,ITA
04306,5.0,5.0,7.414323329925537,ITA,ITA
03588,1.0,10.0,3.0350699424743652,CHI,TUR
07795,0.0,0.0,2.817018508911133,ARA,ARA
10312,0.0,0.0,7.0691142082214355,ARA,ARA
04329,4.0,0.0,6.163958549499512,HIN,ARA
12185,3.0,3.0,6.797211647033691,GER,GER
05248,10.0,10.0,4.474175453186035,TUR,TUR
05582,6.0,6.0,6.808928966522217,JPN,JPN
04447,6.0,7.0,4.780167579650879,JPN,KOR
11191,2.0,2.0,6.836653709411621,FRE,FRE
11756,5.0,5.0,6.4724602699279785,ITA,ITA
10530,6.0,6.0,6.675600528717041,JPN,JPN
02263,4.0,9.0,6.500144958496094,HIN,TEL
00693,4.0,4.0,6.515585899353027,HIN,HIN
10908,6.0,6.0,6.8395843505859375,JPN,JPN
03624,6.0,6.0,5.5568413734436035,JPN,JPN
03005,9.0,9.0,6.028097152709961,TEL,TEL
06209,8.0,8.0,6.341104984283447,SPA,SPA
08760,1.0,6.0,5.310410022735596,CHI,JPN
04261,5.0,5.0,6.916606903076172,ITA,ITA
04903,1.0,1.0,6.506068229675293,CHI,CHI
01715,0.0,0.0,7.145391941070557,ARA,ARA
07125,10.0,10.0,2.767914295196533,TUR,TUR
