guid,input,output,logit,input_label,output_label
00731,8.0,8.0,11.15540599822998,SPA,SPA
06916,1.0,1.0,11.098334312438965,CHI,CHI
00282,10.0,10.0,7.436480522155762,TUR,TUR
05323,1.0,1.0,11.134886741638184,CHI,CHI
08672,8.0,8.0,10.83201789855957,SPA,SPA
06213,9.0,4.0,5.530453681945801,TEL,HIN
04291,6.0,6.0,11.190563201904297,JPN,JPN
07236,3.0,3.0,10.280330657958984,GER,GER
01497,8.0,8.0,11.02910327911377,SPA,SPA
11964,4.0,4.0,9.238176345825195,HIN,HIN
03094,0.0,0.0,11.266429901123047,ARA,ARA
01817,5.0,5.0,13.283339500427246,ITA,ITA
06774,9.0,4.0,7.466385364532471,TEL,HIN
11512,10.0,10.0,6.400970935821533,TUR,TUR
09487,8.0,8.0,11.138358116149902,SPA,SPA
04053,3.0,3.0,11.623247146606445,GER,GER
02921,5.0,5.0,12.918366432189941,ITA,ITA
06767,7.0,6.0,6.696799278259277,KOR,JPN
05730,5.0,5.0,12.862509727478027,ITA,ITA
04306,5.0,5.0,12.924248695373535,ITA,ITA
03588,1.0,10.0,6.769399166107178,CHI,TUR
07795,0.0,0.0,7.703883647918701,ARA,ARA
10312,0.0,0.0,11.252828598022461,ARA,ARA
04329,4.0,0.0,5.46320915222168,HIN,ARA
12185,3.0,3.0,10.050067901611328,GER,GER
05248,10.0,10.0,9.875219345092773,TUR,TUR
05582,6.0,6.0,11.379999160766602,JPN,JPN
04447,6.0,6.0,6.865234375,JPN,JPN
11191,2.0,2.0,10.783479690551758,FRE,FRE
11756,5.0,5.0,13.221515655517578,ITA,ITA
10530,6.0,6.0,11.3764009475708,JPN,JPN
02263,4.0,9.0,10.929861068725586,HIN,TEL
00693,4.0,4.0,9.440668106079102,HIN,HIN
10908,6.0,6.0,10.859880447387695,JPN,JPN
03624,6.0,6.0,9.534759521484375,JPN,JPN
03005,9.0,9.0,11.240875244140625,TEL,TEL
06209,8.0,8.0,10.73180103302002,SPA,SPA
08760,1.0,6.0,8.705795288085938,CHI,JPN
04261,5.0,6.0,6.4809417724609375,ITA,JPN
04903,1.0,1.0,10.255892753601074,CHI,CHI
