guid,input,output,logit,input_label,output_label
00731,8.0,8.0,6.245406150817871,SPA,SPA
06916,1.0,1.0,6.766833782196045,CHI,CHI
00282,10.0,7.0,3.5449304580688477,TUR,KOR
05323,1.0,1.0,6.523138523101807,CHI,CHI
08672,8.0,8.0,5.8888936042785645,SPA,SPA
06213,9.0,4.0,3.684934139251709,TEL,HIN
04291,6.0,6.0,5.52554178237915,JPN,JPN
07236,3.0,3.0,4.731626033782959,GER,GER
01497,8.0,8.0,6.382692337036133,SPA,SPA
11964,4.0,4.0,5.1923136711120605,HIN,HIN
03094,0.0,0.0,6.348824501037598,ARA,ARA
01817,5.0,5.0,7.029139041900635,ITA,ITA
06774,9.0,4.0,5.741733074188232,TEL,HIN
11512,10.0,10.0,3.6502695083618164,TUR,TUR
09487,8.0,8.0,6.18347692489624,SPA,SPA
04053,3.0,3.0,6.883790016174316,GER,GER
02921,5.0,5.0,6.913636684417725,ITA,ITA
06767,7.0,6.0,5.548314094543457,KOR,JPN
05730,5.0,5.0,6.006005764007568,ITA,ITA
04306,5.0,5.0,5.247170925140381,ITA,ITA
03588,1.0,8.0,3.0410215854644775,CHI,SPA
07795,0.0,6.0,2.585132122039795,ARA,JPN
10312,0.0,0.0,6.24972677230835,ARA,ARA
04329,4.0,0.0,6.114251613616943,HIN,ARA
12185,3.0,3.0,6.288188934326172,GER,GER
05248,10.0,10.0,5.766084671020508,TUR,TUR
05582,6.0,6.0,5.976327896118164,JPN,JPN
04447,6.0,7.0,4.875428676605225,JPN,KOR
11191,2.0,2.0,6.061794281005859,FRE,FRE
11756,5.0,5.0,6.660250186920166,ITA,ITA
10530,6.0,6.0,5.801427841186523,JPN,JPN
02263,4.0,9.0,5.682562351226807,HIN,TEL
00693,4.0,4.0,5.866451263427734,HIN,HIN
10908,6.0,6.0,6.129262447357178,JPN,JPN
03624,6.0,6.0,5.830380439758301,JPN,JPN
03005,9.0,9.0,6.609610080718994,TEL,TEL
06209,8.0,8.0,5.720044136047363,SPA,SPA
08760,1.0,6.0,4.819045543670654,CHI,JPN
04261,5.0,5.0,6.733053207397461,ITA,ITA
04903,1.0,1.0,5.455321788787842,CHI,CHI
01715,0.0,0.0,6.6977972984313965,ARA,ARA
07125,10.0,4.0,3.9841270446777344,TUR,HIN
00289,0.0,0.0,5.982814311981201,ARA,ARA
06572,1.0,1.0,5.990941524505615,CHI,CHI
02690,10.0,10.0,5.100505828857422,TUR,TUR
06496,7.0,7.0,4.721959590911865,KOR,KOR
05145,6.0,6.0,5.963440895080566,JPN,JPN
00734,7.0,7.0,5.519683361053467,KOR,KOR
10098,1.0,7.0,5.999875545501709,CHI,KOR
10746,9.0,9.0,6.516478061676025,TEL,TEL
04509,9.0,9.0,5.4431586265563965,TEL,TEL
02545,5.0,5.0,6.684134006500244,ITA,ITA
