guid,input,output,logit,input_label,output_label
00731,8.0,8.0,5.082457542419434,SPA,SPA
06916,1.0,1.0,5.049266338348389,CHI,CHI
00282,10.0,10.0,3.592271327972412,TUR,TUR
05323,1.0,1.0,5.805062294006348,CHI,CHI
08672,8.0,8.0,5.377364158630371,SPA,SPA
06213,9.0,4.0,2.7549450397491455,TEL,HIN
04291,6.0,6.0,5.214473724365234,JPN,JPN
07236,3.0,3.0,2.710456371307373,GER,GER
01497,8.0,8.0,4.4910783767700195,SPA,SPA
11964,4.0,4.0,5.167550086975098,HIN,HIN
03094,0.0,0.0,5.933623790740967,ARA,ARA
01817,5.0,5.0,6.170389652252197,ITA,ITA
06774,9.0,4.0,4.559013366699219,TEL,HIN
11512,10.0,10.0,4.734667778015137,TUR,TUR
09487,8.0,8.0,4.9768171310424805,SPA,SPA
04053,3.0,3.0,6.225088119506836,GER,GER
02921,5.0,5.0,6.184438705444336,ITA,ITA
06767,7.0,6.0,5.210718154907227,KOR,JPN
05730,5.0,5.0,5.8448567390441895,ITA,ITA
04306,5.0,5.0,4.597930908203125,ITA,ITA
03588,1.0,2.0,2.06911563873291,CHI,FRE
07795,0.0,1.0,2.8029682636260986,ARA,CHI
10312,0.0,0.0,5.953011989593506,ARA,ARA
04329,4.0,0.0,5.323133945465088,HIN,ARA
12185,3.0,3.0,5.691368103027344,GER,GER
05248,10.0,10.0,4.466875076293945,TUR,TUR
05582,6.0,6.0,5.454827785491943,JPN,JPN
04447,6.0,7.0,2.8827600479125977,JPN,KOR
11191,2.0,2.0,5.543933391571045,FRE,FRE
11756,5.0,5.0,5.382495403289795,ITA,ITA
10530,6.0,6.0,4.914147853851318,JPN,JPN
02263,4.0,9.0,5.020639419555664,HIN,TEL
00693,4.0,4.0,3.997403383255005,HIN,HIN
10908,6.0,6.0,5.056452751159668,JPN,JPN
03624,6.0,1.0,4.762397289276123,JPN,CHI
03005,9.0,9.0,5.969638824462891,TEL,TEL
06209,8.0,5.0,5.403780460357666,SPA,ITA
08760,1.0,6.0,5.06341552734375,CHI,JPN
04261,5.0,5.0,3.1412277221679688,ITA,ITA
04903,1.0,1.0,4.33433198928833,CHI,CHI
01715,0.0,0.0,4.6071648597717285,ARA,ARA
07125,10.0,10.0,4.1085524559021,TUR,TUR
00289,0.0,0.0,4.81618070602417,ARA,ARA
06572,1.0,1.0,5.115641117095947,CHI,CHI
02690,10.0,10.0,4.206160545349121,TUR,TUR
06496,7.0,7.0,3.8642594814300537,KOR,KOR
05145,6.0,6.0,5.422842979431152,JPN,JPN
00734,7.0,6.0,4.715675354003906,KOR,JPN
10098,1.0,1.0,3.1864211559295654,CHI,CHI
10746,9.0,9.0,6.029148101806641,TEL,TEL
04509,9.0,9.0,5.202430725097656,TEL,TEL
02545,5.0,5.0,6.218809604644775,ITA,ITA
