guid,input,output,logit,input_label,output_label
00731,8.0,8.0,5.414360046386719,SPA,SPA
06916,1.0,1.0,5.586277008056641,CHI,CHI
00282,10.0,10.0,4.498897552490234,TUR,TUR
05323,1.0,1.0,5.6330108642578125,CHI,CHI
08672,8.0,8.0,4.953255653381348,SPA,SPA
06213,9.0,1.0,2.99190354347229,TEL,CHI
04291,6.0,6.0,4.787500381469727,JPN,JPN
07236,3.0,3.0,4.339725017547607,GER,GER
01497,8.0,8.0,5.2502899169921875,SPA,SPA
11964,4.0,4.0,4.986164093017578,HIN,HIN
03094,0.0,0.0,5.723026275634766,ARA,ARA
01817,5.0,5.0,6.343905448913574,ITA,ITA
06774,9.0,9.0,4.099244117736816,TEL,TEL
11512,10.0,10.0,3.383909225463867,TUR,TUR
09487,8.0,8.0,4.970313549041748,SPA,SPA
04053,3.0,3.0,6.028552532196045,GER,GER
02921,5.0,5.0,6.230557918548584,ITA,ITA
06767,7.0,7.0,4.451503753662109,KOR,KOR
05730,5.0,5.0,5.664254665374756,ITA,ITA
04306,5.0,5.0,5.765675067901611,ITA,ITA
03588,1.0,2.0,2.4092698097229004,CHI,FRE
07795,0.0,6.0,3.7915573120117188,ARA,JPN
10312,0.0,0.0,5.962550163269043,ARA,ARA
04329,4.0,0.0,5.111729621887207,HIN,ARA
12185,3.0,3.0,5.890792369842529,GER,GER
05248,10.0,10.0,4.854222774505615,TUR,TUR
05582,6.0,6.0,5.588879108428955,JPN,JPN
04447,6.0,7.0,4.623804092407227,JPN,KOR
11191,2.0,2.0,5.440526962280273,FRE,FRE
11756,5.0,5.0,5.98193883895874,ITA,ITA
10530,6.0,6.0,5.307157516479492,JPN,JPN
02263,4.0,9.0,5.582882881164551,HIN,TEL
00693,4.0,9.0,5.351315021514893,HIN,TEL
10908,6.0,6.0,5.691211223602295,JPN,JPN
03624,6.0,6.0,4.059678554534912,JPN,JPN
03005,9.0,9.0,5.876885414123535,TEL,TEL
06209,8.0,8.0,5.056053161621094,SPA,SPA
08760,1.0,6.0,4.324398994445801,CHI,JPN
04261,5.0,5.0,5.600216865539551,ITA,ITA
04903,1.0,1.0,4.510476112365723,CHI,CHI
01715,0.0,0.0,4.860128402709961,ARA,ARA
07125,10.0,10.0,3.7898378372192383,TUR,TUR
00289,0.0,0.0,4.9938764572143555,ARA,ARA
06572,1.0,1.0,5.469113349914551,CHI,CHI
02690,10.0,10.0,4.611743927001953,TUR,TUR
06496,7.0,6.0,4.661742687225342,KOR,JPN
05145,6.0,6.0,5.311183929443359,JPN,JPN
00734,7.0,6.0,4.897059917449951,KOR,JPN
10098,1.0,7.0,3.940174102783203,CHI,KOR
10746,9.0,9.0,5.53410530090332,TEL,TEL
04509,9.0,9.0,5.499814033508301,TEL,TEL
02545,5.0,5.0,6.158013820648193,ITA,ITA
09811,3.0,3.0,4.593015193939209,GER,GER
00056,4.0,10.0,2.5941078662872314,HIN,TUR
02014,3.0,3.0,5.4385762214660645,GER,GER
05846,10.0,10.0,5.678030967712402,TUR,TUR
12595,9.0,9.0,5.55998420715332,TEL,TEL
01833,7.0,7.0,5.642099380493164,KOR,KOR
09717,7.0,7.0,5.279393196105957,KOR,KOR
10084,2.0,1.0,1.7765554189682007,FRE,CHI
07606,1.0,7.0,4.250339984893799,CHI,KOR
01320,7.0,7.0,5.149453163146973,KOR,KOR
03249,6.0,6.0,5.263731956481934,JPN,JPN
03013,2.0,2.0,4.401953220367432,FRE,FRE
08310,3.0,3.0,5.159267425537109,GER,GER
07369,5.0,5.0,6.338784694671631,ITA,ITA
01079,6.0,7.0,4.837078094482422,JPN,KOR
05436,6.0,6.0,5.284107208251953,JPN,JPN
10164,2.0,2.0,3.975550413131714,FRE,FRE
06702,6.0,6.0,4.73628044128418,JPN,JPN
01136,1.0,1.0,4.719847202301025,CHI,CHI
08339,4.0,4.0,5.059441089630127,HIN,HIN
07333,4.0,4.0,5.015962600708008,HIN,HIN
00304,2.0,2.0,5.251248359680176,FRE,FRE
00350,1.0,7.0,4.247226238250732,CHI,KOR
04233,6.0,6.0,5.63048791885376,JPN,JPN
11603,6.0,6.0,3.7622034549713135,JPN,JPN
00158,2.0,5.0,4.1617302894592285,FRE,ITA
09630,8.0,8.0,4.953913688659668,SPA,SPA
01314,8.0,5.0,4.655398845672607,SPA,ITA
06451,0.0,0.0,3.903326988220215,ARA,ARA
02318,0.0,0.0,4.847992897033691,ARA,ARA
07884,8.0,8.0,4.90788459777832,SPA,SPA
04966,8.0,8.0,5.332065105438232,SPA,SPA
09424,2.0,2.0,5.140165328979492,FRE,FRE
09178,1.0,1.0,4.491379737854004,CHI,CHI
02888,4.0,9.0,5.208311557769775,HIN,TEL
06537,1.0,0.0,3.9230117797851562,CHI,ARA
06649,1.0,1.0,5.420394420623779,CHI,CHI
07217,4.0,4.0,4.513680934906006,HIN,HIN
01343,4.0,4.0,5.20670747756958,HIN,HIN
07788,5.0,5.0,6.158994197845459,ITA,ITA
07835,6.0,7.0,5.134304046630859,JPN,KOR
10083,9.0,9.0,5.871640205383301,TEL,TEL
10863,1.0,1.0,5.130268096923828,CHI,CHI
01531,1.0,1.0,5.877834796905518,CHI,CHI
04321,10.0,10.0,5.241555213928223,TUR,TUR
02113,7.0,6.0,5.180639266967773,KOR,JPN
05550,0.0,0.0,6.173717975616455,ARA,ARA
09987,6.0,6.0,5.484494686126709,JPN,JPN
04336,5.0,5.0,6.118062496185303,ITA,ITA
03890,0.0,9.0,5.773279190063477,ARA,TEL
06615,2.0,2.0,5.516165733337402,FRE,FRE
07696,8.0,8.0,5.377044200897217,SPA,SPA
10634,8.0,8.0,5.483926773071289,SPA,SPA
04869,0.0,0.0,5.905174732208252,ARA,ARA
00333,6.0,6.0,5.086005687713623,JPN,JPN
08048,1.0,1.0,4.724264621734619,CHI,CHI
07783,3.0,3.0,5.947136402130127,GER,GER
12089,10.0,0.0,5.9400458335876465,TUR,ARA
09467,4.0,4.0,4.411533355712891,HIN,HIN
03322,9.0,9.0,5.817227363586426,TEL,TEL
10715,10.0,10.0,4.389382362365723,TUR,TUR
10654,9.0,9.0,4.173527717590332,TEL,TEL
09649,3.0,3.0,5.786020278930664,GER,GER
09118,3.0,3.0,5.493011951446533,GER,GER
04290,7.0,6.0,2.7354180812835693,KOR,JPN
12993,3.0,3.0,3.66264009475708,GER,GER
08522,3.0,2.0,4.290725231170654,GER,FRE
10817,1.0,1.0,4.591310501098633,CHI,CHI
02823,7.0,7.0,5.677127361297607,KOR,KOR
06795,1.0,1.0,4.301856994628906,CHI,CHI
00846,6.0,6.0,4.128865718841553,JPN,JPN
06195,0.0,0.0,5.576735496520996,ARA,ARA
02930,5.0,5.0,5.859687328338623,ITA,ITA
02808,7.0,7.0,5.248015403747559,KOR,KOR
04859,6.0,6.0,5.643380641937256,JPN,JPN
02029,8.0,5.0,5.9026055335998535,SPA,ITA
08498,4.0,10.0,3.5936355590820312,HIN,TUR
00265,8.0,6.0,3.3191537857055664,SPA,JPN
02856,8.0,8.0,5.564114093780518,SPA,SPA
12331,2.0,2.0,2.619239568710327,FRE,FRE
12342,0.0,0.0,4.600681304931641,ARA,ARA
04207,9.0,9.0,5.522547721862793,TEL,TEL
00354,0.0,1.0,3.448099136352539,ARA,CHI
07521,8.0,1.0,3.327991247177124,SPA,CHI
07756,7.0,6.0,5.022515773773193,KOR,JPN
04607,4.0,4.0,4.287104606628418,HIN,HIN
11897,5.0,5.0,4.772236347198486,ITA,ITA
05011,10.0,10.0,4.723738193511963,TUR,TUR
05544,2.0,2.0,4.444148063659668,FRE,FRE
01355,2.0,10.0,3.098097324371338,FRE,TUR
12661,0.0,0.0,5.414885520935059,ARA,ARA
02646,7.0,7.0,5.589826583862305,KOR,KOR
04241,10.0,2.0,4.127982139587402,TUR,FRE
03226,5.0,5.0,6.083921909332275,ITA,ITA
10121,5.0,5.0,6.240993976593018,ITA,ITA
00657,2.0,3.0,3.5168557167053223,FRE,GER
12431,8.0,0.0,4.837639808654785,SPA,ARA
02906,9.0,9.0,5.775425910949707,TEL,TEL
07525,0.0,0.0,2.8835134506225586,ARA,ARA
03149,4.0,4.0,5.347994804382324,HIN,HIN
10524,9.0,3.0,2.6486244201660156,TEL,GER
04095,0.0,10.0,4.717563629150391,ARA,TUR
11027,5.0,5.0,6.190454006195068,ITA,ITA
01181,9.0,9.0,4.977490425109863,TEL,TEL
10118,5.0,5.0,6.035999774932861,ITA,ITA
07579,1.0,1.0,4.194355010986328,CHI,CHI
11600,9.0,9.0,5.438464164733887,TEL,TEL
12545,3.0,3.0,5.960327625274658,GER,GER
09254,4.0,4.0,2.964470624923706,HIN,HIN
07006,10.0,10.0,5.432206630706787,TUR,TUR
06444,10.0,10.0,4.894545555114746,TUR,TUR
12732,5.0,5.0,4.710229396820068,ITA,ITA
07096,4.0,4.0,5.239972114562988,HIN,HIN
04319,7.0,7.0,5.150609016418457,KOR,KOR
04783,10.0,10.0,4.710675239562988,TUR,TUR
05062,2.0,2.0,4.080268383026123,FRE,FRE
02240,0.0,0.0,4.005684852600098,ARA,ARA
00695,1.0,1.0,5.824361801147461,CHI,CHI
05162,8.0,8.0,5.460223197937012,SPA,SPA
07613,9.0,9.0,4.618072509765625,TEL,TEL
01514,1.0,0.0,4.901081562042236,CHI,ARA
01242,10.0,5.0,4.671037673950195,TUR,ITA
10364,8.0,8.0,4.977815628051758,SPA,SPA
04371,0.0,2.0,4.348337650299072,ARA,FRE
03630,7.0,7.0,4.657703399658203,KOR,KOR
05854,2.0,2.0,5.163719654083252,FRE,FRE
10630,0.0,2.0,3.797588348388672,ARA,FRE
11047,6.0,6.0,4.110320568084717,JPN,JPN
01002,0.0,0.0,5.629583835601807,ARA,ARA
07922,9.0,9.0,5.830473899841309,TEL,TEL
09304,4.0,4.0,5.30021858215332,HIN,HIN
03799,3.0,3.0,4.363038539886475,GER,GER
02400,9.0,4.0,5.357158660888672,TEL,HIN
04189,4.0,4.0,5.073533535003662,HIN,HIN
02003,1.0,6.0,5.561827182769775,CHI,JPN
09837,0.0,0.0,5.528231620788574,ARA,ARA
00241,4.0,4.0,5.060760974884033,HIN,HIN
10598,1.0,1.0,5.435976982116699,CHI,CHI
