guid,input,output,logit,input_label,output_label
04337,3.0,3.0,5.5818305015563965,GER,GER
00223,9.0,4.0,5.218950271606445,TEL,HIN
07858,1.0,1.0,4.775479316711426,CHI,CHI
01504,10.0,10.0,3.0154836177825928,TUR,TUR
01960,6.0,6.0,5.702137470245361,JPN,JPN
01232,5.0,5.0,6.12667989730835,ITA,ITA
04198,3.0,3.0,6.126860618591309,GER,GER
07772,3.0,3.0,5.449900150299072,GER,GER
04010,7.0,7.0,5.539251327514648,KOR,KOR
04199,7.0,7.0,4.8430986404418945,KOR,KOR
06879,2.0,2.0,4.819340229034424,FRE,FRE
08516,8.0,8.0,4.5222368240356445,SPA,SPA
01871,6.0,6.0,3.4457242488861084,JPN,JPN
06941,10.0,10.0,5.190913200378418,TUR,TUR
10492,4.0,4.0,4.5793046951293945,HIN,HIN
02650,10.0,10.0,4.562736511230469,TUR,TUR
04325,0.0,0.0,4.643269062042236,ARA,ARA
02135,5.0,5.0,6.020208835601807,ITA,ITA
00980,10.0,10.0,4.812891483306885,TUR,TUR
04436,8.0,8.0,3.851200580596924,SPA,SPA
02127,2.0,2.0,3.736891984939575,FRE,FRE
03221,4.0,4.0,4.793636322021484,HIN,HIN
03082,5.0,5.0,6.155959606170654,ITA,ITA
05269,1.0,1.0,4.137667655944824,CHI,CHI
11438,4.0,4.0,4.905309677124023,HIN,HIN
02886,10.0,10.0,5.386744976043701,TUR,TUR
05665,1.0,1.0,5.171576499938965,CHI,CHI
12722,8.0,8.0,4.7471442222595215,SPA,SPA
08767,5.0,5.0,6.078238487243652,ITA,ITA
04401,9.0,9.0,3.979250907897949,TEL,TEL
09646,5.0,5.0,6.191257953643799,ITA,ITA
13015,1.0,1.0,5.147926330566406,CHI,CHI
06121,9.0,9.0,5.479853630065918,TEL,TEL
03962,2.0,2.0,3.1739652156829834,FRE,FRE
10442,0.0,0.0,5.600584506988525,ARA,ARA
03758,1.0,1.0,5.917377948760986,CHI,CHI
03655,1.0,1.0,2.047093629837036,CHI,CHI
02615,4.0,4.0,4.865456581115723,HIN,HIN
10978,3.0,3.0,3.621370315551758,GER,GER
03520,5.0,5.0,6.082939624786377,ITA,ITA
01980,0.0,10.0,3.3908770084381104,ARA,TUR
07908,3.0,3.0,5.904172897338867,GER,GER
11257,1.0,1.0,2.794783592224121,CHI,CHI
02294,0.0,0.0,5.307361125946045,ARA,ARA
04813,5.0,5.0,5.103338718414307,ITA,ITA
06837,10.0,10.0,4.345389366149902,TUR,TUR
06240,4.0,9.0,5.095517158508301,HIN,TEL
09604,9.0,9.0,4.757925033569336,TEL,TEL
04090,10.0,4.0,2.998108386993408,TUR,HIN
00412,7.0,7.0,5.292120933532715,KOR,KOR
03779,2.0,2.0,4.624887466430664,FRE,FRE
10991,4.0,6.0,3.635082483291626,HIN,JPN
10403,10.0,10.0,5.09832763671875,TUR,TUR
10224,1.0,1.0,5.285463333129883,CHI,CHI
09143,1.0,1.0,4.944793224334717,CHI,CHI
07986,9.0,9.0,4.954158782958984,TEL,TEL
12665,10.0,10.0,3.3467233180999756,TUR,TUR
13163,2.0,2.0,4.599356174468994,FRE,FRE
04446,10.0,10.0,3.559157609939575,TUR,TUR
12756,4.0,4.0,4.979485034942627,HIN,HIN
04225,2.0,2.0,4.954161167144775,FRE,FRE
10079,8.0,8.0,5.220258712768555,SPA,SPA
00072,6.0,6.0,4.503306865692139,JPN,JPN
12609,8.0,8.0,3.9517362117767334,SPA,SPA
08241,1.0,1.0,5.229592323303223,CHI,CHI
04987,2.0,2.0,4.321791172027588,FRE,FRE
07806,0.0,0.0,4.432651519775391,ARA,ARA
10116,8.0,8.0,4.362618446350098,SPA,SPA
06000,7.0,7.0,4.164578914642334,KOR,KOR
12869,6.0,6.0,5.448091983795166,JPN,JPN
07636,6.0,6.0,5.267769813537598,JPN,JPN
02709,9.0,9.0,5.354620933532715,TEL,TEL
03447,0.0,0.0,5.187190055847168,ARA,ARA
03270,10.0,10.0,4.908633708953857,TUR,TUR
07559,1.0,1.0,5.230532646179199,CHI,CHI
06623,10.0,10.0,5.25959587097168,TUR,TUR
01530,4.0,4.0,4.881304740905762,HIN,HIN
10367,6.0,6.0,4.630206108093262,JPN,JPN
03025,3.0,3.0,5.1915812492370605,GER,GER
09362,10.0,10.0,3.2504937648773193,TUR,TUR
13192,1.0,1.0,5.979093551635742,CHI,CHI
12916,6.0,6.0,5.183215618133545,JPN,JPN
04099,3.0,3.0,5.476858139038086,GER,GER
06725,3.0,3.0,5.827829837799072,GER,GER
04149,4.0,9.0,4.52085542678833,HIN,TEL
03735,9.0,4.0,4.846122741699219,TEL,HIN
07243,6.0,6.0,4.565571308135986,JPN,JPN
01163,2.0,2.0,3.825550079345703,FRE,FRE
03822,4.0,4.0,5.352022647857666,HIN,HIN
05506,8.0,8.0,3.353606939315796,SPA,SPA
09796,0.0,0.0,5.239735126495361,ARA,ARA
12931,0.0,0.0,4.936867713928223,ARA,ARA
09029,0.0,0.0,4.987229347229004,ARA,ARA
04681,7.0,7.0,5.041834831237793,KOR,KOR
08534,5.0,5.0,5.737066745758057,ITA,ITA
03898,10.0,10.0,5.48370361328125,TUR,TUR
07409,2.0,2.0,5.3813796043396,FRE,FRE
00063,7.0,7.0,4.44602108001709,KOR,KOR
01838,6.0,7.0,4.403962135314941,JPN,KOR
03415,2.0,8.0,3.075096607208252,FRE,SPA
00050,6.0,6.0,5.078537464141846,JPN,JPN
03927,3.0,3.0,3.54964280128479,GER,GER
03533,2.0,2.0,5.218637466430664,FRE,FRE
12284,5.0,5.0,5.688969612121582,ITA,ITA
01457,6.0,6.0,4.626892566680908,JPN,JPN
08714,10.0,10.0,5.229493618011475,TUR,TUR
04546,1.0,1.0,5.505578994750977,CHI,CHI
04552,7.0,7.0,5.101892471313477,KOR,KOR
04841,2.0,2.0,3.3172643184661865,FRE,FRE
07738,4.0,4.0,4.856987476348877,HIN,HIN
09765,10.0,10.0,5.649599075317383,TUR,TUR
03380,4.0,9.0,5.151798248291016,HIN,TEL
06523,10.0,10.0,4.666468143463135,TUR,TUR
11624,2.0,2.0,4.66423225402832,FRE,FRE
08736,0.0,0.0,4.832662582397461,ARA,ARA
05098,6.0,6.0,5.570281505584717,JPN,JPN
02618,10.0,10.0,5.5562214851379395,TUR,TUR
08108,6.0,7.0,5.530529975891113,JPN,KOR
07262,5.0,5.0,5.951426982879639,ITA,ITA
06895,1.0,1.0,5.422304153442383,CHI,CHI
12469,1.0,1.0,4.986108303070068,CHI,CHI
01466,0.0,0.0,4.667586326599121,ARA,ARA
13141,3.0,3.0,5.835744380950928,GER,GER
05833,4.0,4.0,5.232998371124268,HIN,HIN
11444,7.0,7.0,4.332318305969238,KOR,KOR
01795,1.0,1.0,5.423938274383545,CHI,CHI
03791,7.0,7.0,4.478647708892822,KOR,KOR
02063,7.0,6.0,3.6101675033569336,KOR,JPN
12134,5.0,5.0,5.353267192840576,ITA,ITA
08300,2.0,2.0,5.3401007652282715,FRE,FRE
08305,0.0,0.0,5.826653957366943,ARA,ARA
04098,6.0,8.0,2.913771152496338,JPN,SPA
11461,1.0,6.0,3.87862229347229,CHI,JPN
08076,4.0,4.0,4.838854789733887,HIN,HIN
05227,0.0,0.0,5.544856548309326,ARA,ARA
09395,9.0,9.0,5.679196357727051,TEL,TEL
02776,7.0,7.0,5.595101356506348,KOR,KOR
08541,5.0,5.0,5.794376850128174,ITA,ITA
12620,7.0,7.0,4.743642807006836,KOR,KOR
00621,4.0,4.0,4.979443550109863,HIN,HIN
11689,8.0,8.0,4.567324638366699,SPA,SPA
00555,8.0,8.0,5.078791618347168,SPA,SPA
06716,10.0,10.0,5.312196254730225,TUR,TUR
00419,1.0,1.0,5.363861083984375,CHI,CHI
09484,1.0,1.0,4.874995708465576,CHI,CHI
02756,5.0,5.0,3.6061816215515137,ITA,ITA
10877,2.0,2.0,4.0627312660217285,FRE,FRE
12380,4.0,4.0,5.379128456115723,HIN,HIN
00124,5.0,5.0,5.896957874298096,ITA,ITA
07723,5.0,5.0,4.458440780639648,ITA,ITA
03762,0.0,0.0,4.44838285446167,ARA,ARA
07372,6.0,6.0,5.58170747756958,JPN,JPN
08958,4.0,4.0,4.908911228179932,HIN,HIN
05280,0.0,0.0,5.560976982116699,ARA,ARA
04080,7.0,1.0,4.041708946228027,KOR,CHI
09011,4.0,9.0,4.750015735626221,HIN,TEL
01271,9.0,9.0,5.690918922424316,TEL,TEL
08718,2.0,2.0,5.18076229095459,FRE,FRE
03747,10.0,10.0,4.777634143829346,TUR,TUR
03476,2.0,2.0,5.032673358917236,FRE,FRE
01553,5.0,5.0,6.182339191436768,ITA,ITA
12831,4.0,4.0,5.549127578735352,HIN,HIN
11492,5.0,5.0,5.853298187255859,ITA,ITA
11023,2.0,2.0,4.208103656768799,FRE,FRE
10068,8.0,8.0,4.5960211753845215,SPA,SPA
11160,8.0,8.0,5.306427001953125,SPA,SPA
07500,3.0,3.0,5.160339832305908,GER,GER
02010,3.0,3.0,5.618233680725098,GER,GER
10057,10.0,10.0,5.497680187225342,TUR,TUR
07889,4.0,9.0,5.193705081939697,HIN,TEL
12290,7.0,7.0,4.739747524261475,KOR,KOR
12163,6.0,6.0,3.4941015243530273,JPN,JPN
06186,2.0,2.0,4.750425815582275,FRE,FRE
08106,4.0,4.0,5.089656829833984,HIN,HIN
04819,3.0,3.0,5.726939678192139,GER,GER
05975,3.0,3.0,5.8077473640441895,GER,GER
11074,5.0,5.0,5.141870975494385,ITA,ITA
05894,3.0,3.0,5.169884204864502,GER,GER
12745,2.0,2.0,3.9261417388916016,FRE,FRE
12292,9.0,9.0,5.416864395141602,TEL,TEL
02301,4.0,4.0,4.188722610473633,HIN,HIN
05638,0.0,0.0,5.744534492492676,ARA,ARA
10815,0.0,0.0,5.189907550811768,ARA,ARA
