guid,input,output,logit,input_label,output_label
04337,3.0,3.0,6.035823345184326,GER,GER
00223,9.0,4.0,5.631659507751465,TEL,HIN
07858,1.0,1.0,4.9467973709106445,CHI,CHI
01504,10.0,10.0,3.926541805267334,TUR,TUR
01960,6.0,6.0,5.9494147300720215,JPN,JPN
01232,5.0,5.0,6.403580188751221,ITA,ITA
04198,3.0,3.0,6.3721795082092285,GER,GER
07772,3.0,3.0,5.125195026397705,GER,GER
04010,7.0,7.0,6.011322498321533,KOR,KOR
04199,7.0,7.0,5.460279941558838,KOR,KOR
06879,2.0,2.0,5.275142669677734,FRE,FRE
08516,8.0,8.0,4.544906139373779,SPA,SPA
01871,6.0,6.0,4.764084339141846,JPN,JPN
06941,10.0,10.0,5.437303066253662,TUR,TUR
10492,4.0,9.0,5.240800380706787,HIN,TEL
02650,10.0,10.0,5.280938625335693,TUR,TUR
04325,0.0,0.0,4.634857654571533,ARA,ARA
02135,5.0,5.0,5.80637788772583,ITA,ITA
00980,10.0,10.0,5.484544277191162,TUR,TUR
04436,8.0,8.0,4.755484104156494,SPA,SPA
02127,2.0,2.0,4.928373336791992,FRE,FRE
03221,4.0,4.0,5.149726867675781,HIN,HIN
03082,5.0,5.0,6.371167182922363,ITA,ITA
05269,1.0,1.0,4.892193794250488,CHI,CHI
11438,4.0,4.0,5.43462610244751,HIN,HIN
02886,10.0,10.0,5.861108303070068,TUR,TUR
05665,1.0,1.0,5.396536827087402,CHI,CHI
12722,8.0,8.0,5.6638689041137695,SPA,SPA
08767,5.0,5.0,6.428385257720947,ITA,ITA
04401,9.0,9.0,5.313417434692383,TEL,TEL
09646,5.0,5.0,6.41270112991333,ITA,ITA
13015,1.0,1.0,5.402888774871826,CHI,CHI
06121,9.0,9.0,5.607032775878906,TEL,TEL
03962,2.0,2.0,3.6887922286987305,FRE,FRE
10442,0.0,0.0,6.3148016929626465,ARA,ARA
03758,1.0,1.0,6.314221382141113,CHI,CHI
03655,1.0,1.0,3.0840351581573486,CHI,CHI
02615,4.0,4.0,5.407760143280029,HIN,HIN
10978,3.0,3.0,3.329704999923706,GER,GER
03520,5.0,5.0,6.225006580352783,ITA,ITA
01980,0.0,0.0,3.980327844619751,ARA,ARA
07908,3.0,3.0,5.9043192863464355,GER,GER
11257,1.0,1.0,3.3408591747283936,CHI,CHI
02294,0.0,0.0,5.71938419342041,ARA,ARA
04813,5.0,5.0,6.254292011260986,ITA,ITA
06837,10.0,10.0,5.376552581787109,TUR,TUR
06240,4.0,9.0,5.29893684387207,HIN,TEL
09604,9.0,9.0,4.152805805206299,TEL,TEL
04090,10.0,10.0,5.061583995819092,TUR,TUR
00412,7.0,7.0,5.909675121307373,KOR,KOR
03779,2.0,2.0,4.941242218017578,FRE,FRE
10991,4.0,9.0,3.5014936923980713,HIN,TEL
10403,10.0,10.0,5.262977123260498,TUR,TUR
10224,1.0,1.0,5.648746490478516,CHI,CHI
09143,1.0,1.0,5.263192176818848,CHI,CHI
07986,9.0,9.0,5.402953147888184,TEL,TEL
12665,10.0,10.0,5.057301998138428,TUR,TUR
13163,2.0,2.0,5.139373779296875,FRE,FRE
04446,10.0,10.0,3.9280121326446533,TUR,TUR
12756,4.0,4.0,5.383794784545898,HIN,HIN
04225,2.0,2.0,5.404329299926758,FRE,FRE
10079,8.0,8.0,5.3112945556640625,SPA,SPA
00072,6.0,6.0,4.972752094268799,JPN,JPN
12609,8.0,8.0,4.822725772857666,SPA,SPA
08241,1.0,1.0,5.788731575012207,CHI,CHI
04987,2.0,2.0,5.195777416229248,FRE,FRE
07806,0.0,0.0,5.313385963439941,ARA,ARA
10116,8.0,8.0,4.317110538482666,SPA,SPA
06000,7.0,7.0,5.077611446380615,KOR,KOR
12869,6.0,6.0,5.846505641937256,JPN,JPN
07636,6.0,6.0,5.7543840408325195,JPN,JPN
02709,9.0,9.0,5.87019157409668,TEL,TEL
03447,0.0,0.0,5.703444957733154,ARA,ARA
03270,10.0,10.0,6.077921390533447,TUR,TUR
07559,1.0,1.0,5.427936553955078,CHI,CHI
06623,10.0,10.0,5.82233190536499,TUR,TUR
01530,4.0,4.0,5.624543190002441,HIN,HIN
10367,6.0,6.0,5.0486345291137695,JPN,JPN
03025,3.0,3.0,5.401576519012451,GER,GER
09362,10.0,10.0,4.371366024017334,TUR,TUR
13192,1.0,1.0,6.473160266876221,CHI,CHI
12916,6.0,6.0,5.513868808746338,JPN,JPN
04099,3.0,3.0,6.187991142272949,GER,GER
06725,3.0,3.0,5.89254903793335,GER,GER
04149,4.0,9.0,5.52653169631958,HIN,TEL
03735,9.0,9.0,5.38321590423584,TEL,TEL
07243,6.0,6.0,4.847541332244873,JPN,JPN
01163,2.0,2.0,4.263811111450195,FRE,FRE
03822,4.0,4.0,5.701853275299072,HIN,HIN
05506,8.0,8.0,5.492959022521973,SPA,SPA
09796,0.0,0.0,4.912994384765625,ARA,ARA
12931,0.0,0.0,5.672463893890381,ARA,ARA
09029,0.0,0.0,5.886208534240723,ARA,ARA
04681,7.0,7.0,5.211195945739746,KOR,KOR
08534,5.0,5.0,5.957932949066162,ITA,ITA
03898,10.0,10.0,6.013011455535889,TUR,TUR
07409,2.0,2.0,5.816961288452148,FRE,FRE
00063,7.0,7.0,5.800621032714844,KOR,KOR
01838,6.0,7.0,4.100760459899902,JPN,KOR
03415,2.0,2.0,5.179455757141113,FRE,FRE
00050,6.0,6.0,5.748763561248779,JPN,JPN
03927,3.0,2.0,4.230546474456787,GER,FRE
03533,2.0,2.0,5.6919355392456055,FRE,FRE
12284,5.0,5.0,5.945557117462158,ITA,ITA
01457,6.0,6.0,4.993795871734619,JPN,JPN
08714,10.0,10.0,5.8055644035339355,TUR,TUR
04546,1.0,1.0,5.682766437530518,CHI,CHI
04552,7.0,7.0,5.737497329711914,KOR,KOR
04841,2.0,2.0,3.8079562187194824,FRE,FRE
07738,4.0,4.0,5.58925199508667,HIN,HIN
09765,10.0,10.0,6.470370292663574,TUR,TUR
03380,4.0,9.0,5.03705358505249,HIN,TEL
06523,10.0,10.0,5.708800315856934,TUR,TUR
11624,2.0,2.0,5.279460430145264,FRE,FRE
08736,0.0,0.0,5.515777111053467,ARA,ARA
05098,6.0,6.0,5.898777008056641,JPN,JPN
02618,10.0,10.0,6.342019557952881,TUR,TUR
08108,6.0,7.0,5.486681938171387,JPN,KOR
07262,5.0,5.0,6.410376071929932,ITA,ITA
06895,1.0,1.0,5.494785308837891,CHI,CHI
12469,1.0,1.0,4.840817451477051,CHI,CHI
01466,0.0,0.0,5.574923038482666,ARA,ARA
13141,3.0,3.0,6.250988960266113,GER,GER
05833,4.0,4.0,4.952861785888672,HIN,HIN
11444,7.0,7.0,4.338444709777832,KOR,KOR
01795,1.0,1.0,5.996176719665527,CHI,CHI
03791,7.0,7.0,5.1981916427612305,KOR,KOR
02063,7.0,6.0,3.973318576812744,KOR,JPN
12134,5.0,5.0,4.495054721832275,ITA,ITA
08300,2.0,2.0,5.513540267944336,FRE,FRE
08305,0.0,0.0,6.377520561218262,ARA,ARA
04098,6.0,8.0,2.4833860397338867,JPN,SPA
11461,1.0,1.0,4.880747318267822,CHI,CHI
08076,4.0,4.0,4.953741073608398,HIN,HIN
05227,0.0,0.0,5.862613201141357,ARA,ARA
09395,9.0,9.0,5.972620487213135,TEL,TEL
02776,7.0,7.0,6.327330589294434,KOR,KOR
08541,5.0,5.0,6.3769941329956055,ITA,ITA
12620,7.0,7.0,5.425548553466797,KOR,KOR
00621,4.0,4.0,5.083714962005615,HIN,HIN
11689,8.0,8.0,5.040957927703857,SPA,SPA
00555,8.0,8.0,5.650088310241699,SPA,SPA
06716,10.0,10.0,6.251149654388428,TUR,TUR
00419,1.0,1.0,6.041219711303711,CHI,CHI
09484,1.0,1.0,5.47073221206665,CHI,CHI
02756,5.0,5.0,4.522334575653076,ITA,ITA
10877,2.0,2.0,4.622125625610352,FRE,FRE
12380,4.0,4.0,5.69235372543335,HIN,HIN
00124,5.0,5.0,6.192324161529541,ITA,ITA
07723,5.0,5.0,5.7447075843811035,ITA,ITA
03762,0.0,0.0,5.363157272338867,ARA,ARA
07372,6.0,6.0,5.970931529998779,JPN,JPN
08958,4.0,4.0,5.326023578643799,HIN,HIN
05280,0.0,0.0,6.016897201538086,ARA,ARA
04080,7.0,1.0,4.771148204803467,KOR,CHI
09011,4.0,9.0,5.390230178833008,HIN,TEL
01271,9.0,9.0,5.846632957458496,TEL,TEL
08718,2.0,2.0,5.458436965942383,FRE,FRE
03747,10.0,10.0,5.040257453918457,TUR,TUR
03476,2.0,2.0,5.234426498413086,FRE,FRE
01553,5.0,5.0,6.489309787750244,ITA,ITA
12831,4.0,4.0,5.815559387207031,HIN,HIN
11492,5.0,5.0,6.1802215576171875,ITA,ITA
11023,2.0,2.0,3.1549277305603027,FRE,FRE
10068,8.0,8.0,5.162327289581299,SPA,SPA
11160,8.0,8.0,4.527247428894043,SPA,SPA
07500,3.0,3.0,5.94049596786499,GER,GER
02010,3.0,3.0,5.539848327636719,GER,GER
10057,10.0,10.0,6.091309547424316,TUR,TUR
07889,4.0,4.0,5.472662448883057,HIN,HIN
12290,7.0,7.0,4.454320907592773,KOR,KOR
12163,6.0,6.0,3.827425003051758,JPN,JPN
06186,2.0,2.0,4.703762054443359,FRE,FRE
