guid,input,output,logit,input_label,output_label
00731,8.0,8.0,6.295819282531738,SPA,SPA
06916,1.0,1.0,7.24680233001709,CHI,CHI
00282,10.0,10.0,4.9597063064575195,TUR,TUR
05323,1.0,1.0,7.1231279373168945,CHI,CHI
08672,8.0,8.0,5.879467964172363,SPA,SPA
06213,9.0,4.0,6.222383975982666,TEL,HIN
04291,6.0,6.0,6.722525119781494,JPN,JPN
07236,3.0,4.0,3.4979424476623535,GER,HIN
01497,8.0,8.0,6.585171222686768,SPA,SPA
11964,4.0,4.0,5.274341583251953,HIN,HIN
03094,0.0,0.0,6.786086082458496,ARA,ARA
01817,5.0,5.0,7.374773025512695,ITA,ITA
06774,9.0,9.0,6.060520172119141,TEL,TEL
11512,10.0,0.0,2.7959556579589844,TUR,ARA
09487,8.0,8.0,6.300960540771484,SPA,SPA
04053,3.0,3.0,7.327571868896484,GER,GER
02921,5.0,5.0,7.211374759674072,ITA,ITA
06767,7.0,7.0,5.367027282714844,KOR,KOR
05730,5.0,5.0,6.9102559089660645,ITA,ITA
04306,5.0,5.0,6.614400863647461,ITA,ITA
03588,1.0,0.0,3.1932520866394043,CHI,ARA
07795,0.0,0.0,4.9488115310668945,ARA,ARA
10312,0.0,0.0,6.973551273345947,ARA,ARA
04329,4.0,0.0,6.255644798278809,HIN,ARA
12185,3.0,3.0,6.720543384552002,GER,GER
05248,10.0,0.0,4.663531303405762,TUR,ARA
05582,6.0,6.0,6.8694844245910645,JPN,JPN
04447,6.0,7.0,5.622859954833984,JPN,KOR
11191,2.0,2.0,6.802552223205566,FRE,FRE
11756,5.0,5.0,7.0633392333984375,ITA,ITA
10530,6.0,6.0,7.040700912475586,JPN,JPN
02263,4.0,9.0,5.968287467956543,HIN,TEL
00693,4.0,9.0,6.140572547912598,HIN,TEL
10908,6.0,6.0,6.817680358886719,JPN,JPN
03624,6.0,6.0,2.686314105987549,JPN,JPN
03005,9.0,9.0,6.384095668792725,TEL,TEL
06209,8.0,8.0,5.564725399017334,SPA,SPA
08760,1.0,6.0,6.763134956359863,CHI,JPN
04261,5.0,5.0,4.92559289932251,ITA,ITA
04903,1.0,1.0,6.468574047088623,CHI,CHI
01715,0.0,0.0,7.281005382537842,ARA,ARA
