guid,input,output,logit,input_label,output_label
04337,3.0,3.0,7.8220367431640625,GER,GER
00223,5.0,5.0,7.889064788818359,ITA,ITA
07858,3.0,3.0,7.762258529663086,GER,GER
01504,5.0,5.0,7.33221435546875,ITA,ITA
01960,7.0,7.0,7.563992977142334,KOR,KOR
01232,7.0,7.0,7.292757987976074,KOR,KOR
04198,7.0,7.0,7.227346420288086,KOR,KOR
07772,9.0,9.0,7.587932586669922,TEL,TEL
04010,9.0,9.0,7.0875163078308105,TEL,TEL
04199,3.0,3.0,6.656615734100342,GER,GER
06879,6.0,6.0,6.637792587280273,JPN,JPN
08516,1.0,1.0,7.7100090980529785,CHI,CHI
01871,5.0,5.0,7.6528143882751465,ITA,ITA
06941,5.0,5.0,7.198693752288818,ITA,ITA
10492,1.0,1.0,7.7266082763671875,CHI,CHI
02650,7.0,7.0,6.548606872558594,KOR,KOR
04325,2.0,2.0,7.539905548095703,FRE,FRE
02135,3.0,3.0,7.835179328918457,GER,GER
00980,0.0,0.0,7.531598091125488,ARA,ARA
04436,1.0,1.0,7.415531158447266,CHI,CHI
02127,3.0,3.0,7.062138557434082,GER,GER
03221,4.0,4.0,6.228694915771484,HIN,HIN
03082,5.0,5.0,7.891272068023682,ITA,ITA
05269,4.0,4.0,7.277074337005615,HIN,HIN
11438,1.0,1.0,7.340839385986328,CHI,CHI
02886,1.0,1.0,6.519532680511475,CHI,CHI
05665,9.0,9.0,7.155827045440674,TEL,TEL
12722,1.0,1.0,7.409751892089844,CHI,CHI
08767,0.0,0.0,7.912015914916992,ARA,ARA
04401,1.0,1.0,6.705896377563477,CHI,CHI
09646,2.0,2.0,6.592655181884766,FRE,FRE
13015,1.0,1.0,7.098616600036621,CHI,CHI
06121,3.0,3.0,7.79142951965332,GER,GER
03962,5.0,5.0,6.752645969390869,ITA,ITA
10442,3.0,3.0,7.692725658416748,GER,GER
03758,8.0,8.0,6.995484352111816,SPA,SPA
03655,6.0,6.0,7.277191162109375,JPN,JPN
02615,0.0,0.0,7.5735273361206055,ARA,ARA
10978,6.0,6.0,6.182777404785156,JPN,JPN
03520,5.0,5.0,7.810163497924805,ITA,ITA
01980,0.0,0.0,7.907814979553223,ARA,ARA
07908,6.0,6.0,7.038172245025635,JPN,JPN
11257,8.0,8.0,7.3998284339904785,SPA,SPA
02294,6.0,6.0,7.458826065063477,JPN,JPN
04813,8.0,8.0,6.823766708374023,SPA,SPA
06837,5.0,5.0,6.962761878967285,ITA,ITA
06240,1.0,1.0,7.150725364685059,CHI,CHI
09604,5.0,5.0,7.981049537658691,ITA,ITA
04090,2.0,2.0,7.096479415893555,FRE,FRE
00412,10.0,10.0,7.313645362854004,TUR,TUR
03779,7.0,7.0,6.640103340148926,KOR,KOR
10991,8.0,8.0,7.367095470428467,SPA,SPA
10403,10.0,10.0,7.326496124267578,TUR,TUR
10224,1.0,1.0,7.923946380615234,CHI,CHI
09143,4.0,4.0,6.156336784362793,HIN,HIN
07986,2.0,2.0,5.886007308959961,FRE,FRE
12665,9.0,9.0,6.642472267150879,TEL,TEL
13163,4.0,4.0,7.5125627517700195,HIN,HIN
04446,10.0,10.0,8.203678131103516,TUR,TUR
12756,4.0,4.0,7.363745212554932,HIN,HIN
04225,9.0,9.0,6.988053321838379,TEL,TEL
10079,4.0,4.0,7.17476749420166,HIN,HIN
00072,8.0,8.0,7.283750534057617,SPA,SPA
12609,4.0,4.0,6.766296863555908,HIN,HIN
08241,1.0,1.0,7.165915012359619,CHI,CHI
04987,8.0,8.0,7.087320804595947,SPA,SPA
07806,6.0,6.0,7.209394454956055,JPN,JPN
10116,9.0,9.0,7.142911911010742,TEL,TEL
06000,5.0,5.0,7.208868503570557,ITA,ITA
12869,5.0,5.0,7.379936218261719,ITA,ITA
07636,3.0,3.0,7.403956413269043,GER,GER
02709,2.0,2.0,6.716167449951172,FRE,FRE
03447,1.0,1.0,7.584173202514648,CHI,CHI
03270,9.0,9.0,6.975360870361328,TEL,TEL
07559,8.0,8.0,7.190288543701172,SPA,SPA
06623,3.0,3.0,7.607298851013184,GER,GER
01530,2.0,2.0,7.351741790771484,FRE,FRE
10367,9.0,9.0,7.245560646057129,TEL,TEL
03025,3.0,3.0,7.781826019287109,GER,GER
09362,1.0,1.0,7.8572869300842285,CHI,CHI
13192,4.0,4.0,7.07106876373291,HIN,HIN
12916,0.0,0.0,7.540251731872559,ARA,ARA
04099,6.0,6.0,6.9972381591796875,JPN,JPN
06725,1.0,1.0,7.678576469421387,CHI,CHI
04149,10.0,10.0,7.7182207107543945,TUR,TUR
03735,10.0,10.0,7.417490005493164,TUR,TUR
07243,0.0,0.0,7.294358253479004,ARA,ARA
01163,1.0,1.0,6.757898330688477,CHI,CHI
03822,9.0,9.0,7.088648319244385,TEL,TEL
05506,8.0,8.0,7.138443946838379,SPA,SPA
09796,6.0,6.0,6.892813682556152,JPN,JPN
12931,0.0,0.0,7.136917591094971,ARA,ARA
09029,0.0,0.0,7.579323768615723,ARA,ARA
04681,0.0,0.0,7.837526798248291,ARA,ARA
08534,0.0,0.0,7.371959209442139,ARA,ARA
03898,8.0,8.0,7.062304496765137,SPA,SPA
07409,0.0,0.0,7.385365962982178,ARA,ARA
00063,5.0,5.0,7.6256818771362305,ITA,ITA
01838,4.0,9.0,5.9148454666137695,HIN,TEL
03415,8.0,8.0,6.705074310302734,SPA,SPA
00050,4.0,4.0,7.159472465515137,HIN,HIN
03927,3.0,3.0,7.664386749267578,GER,GER
03533,1.0,1.0,7.575615882873535,CHI,CHI
12284,3.0,3.0,7.889551162719727,GER,GER
01457,10.0,10.0,7.72334098815918,TUR,TUR
08714,10.0,10.0,7.178460597991943,TUR,TUR
04546,7.0,7.0,6.870901107788086,KOR,KOR
04552,8.0,8.0,7.056461811065674,SPA,SPA
04841,8.0,8.0,6.714438438415527,SPA,SPA
07738,7.0,7.0,7.05286979675293,KOR,KOR
09765,1.0,1.0,7.139875411987305,CHI,CHI
03380,5.0,5.0,6.957528114318848,ITA,ITA
06523,0.0,0.0,7.797192096710205,ARA,ARA
11624,7.0,7.0,6.891999244689941,KOR,KOR
08736,5.0,5.0,7.83506965637207,ITA,ITA
05098,0.0,0.0,8.105262756347656,ARA,ARA
02618,0.0,0.0,7.77962064743042,ARA,ARA
08108,0.0,0.0,4.67672061920166,ARA,ARA
07262,5.0,5.0,7.847075462341309,ITA,ITA
06895,0.0,0.0,8.18143367767334,ARA,ARA
12469,0.0,0.0,7.621150493621826,ARA,ARA
01466,3.0,3.0,7.80291748046875,GER,GER
13141,0.0,0.0,6.115711212158203,ARA,ARA
05833,9.0,9.0,6.965985298156738,TEL,TEL
11444,7.0,7.0,7.800518035888672,KOR,KOR
01795,3.0,3.0,7.880980491638184,GER,GER
03791,3.0,3.0,7.863180160522461,GER,GER
02063,8.0,8.0,7.466197490692139,SPA,SPA
12134,8.0,8.0,6.993405818939209,SPA,SPA
08300,4.0,4.0,7.168275833129883,HIN,HIN
08305,9.0,9.0,7.060961723327637,TEL,TEL
04098,7.0,7.0,7.638052940368652,KOR,KOR
11461,0.0,0.0,6.987146377563477,ARA,ARA
08076,0.0,0.0,7.958862781524658,ARA,ARA
05227,10.0,10.0,7.035272598266602,TUR,TUR
09395,1.0,1.0,7.950859069824219,CHI,CHI
02776,4.0,4.0,7.0200605392456055,HIN,HIN
08541,6.0,6.0,7.0777082443237305,JPN,JPN
12620,9.0,9.0,7.371438026428223,TEL,TEL
00621,10.0,10.0,7.524106502532959,TUR,TUR
11689,3.0,3.0,7.677271842956543,GER,GER
00555,4.0,4.0,6.329069137573242,HIN,HIN
06716,1.0,1.0,7.58239221572876,CHI,CHI
00419,3.0,3.0,8.077276229858398,GER,GER
09484,10.0,10.0,7.768492698669434,TUR,TUR
02756,6.0,6.0,7.336884498596191,JPN,JPN
10877,9.0,9.0,6.807829856872559,TEL,TEL
12380,8.0,8.0,7.205223083496094,SPA,SPA
00124,10.0,10.0,6.721743583679199,TUR,TUR
07723,7.0,7.0,7.633492946624756,KOR,KOR
03762,2.0,2.0,6.5035858154296875,FRE,FRE
07372,2.0,2.0,6.711073398590088,FRE,FRE
