guid,input,output,logit,input_label,output_label
04337,3.0,3.0,6.991509437561035,GER,GER
00223,5.0,5.0,7.41759729385376,ITA,ITA
07858,3.0,3.0,7.065689563751221,GER,GER
01504,5.0,5.0,6.810851097106934,ITA,ITA
01960,7.0,7.0,6.614046573638916,KOR,KOR
01232,7.0,7.0,6.405683517456055,KOR,KOR
04198,7.0,7.0,7.213813304901123,KOR,KOR
07772,9.0,9.0,6.94194221496582,TEL,TEL
04010,9.0,9.0,5.0110979080200195,TEL,TEL
04199,3.0,3.0,5.843822002410889,GER,GER
06879,6.0,6.0,4.577312469482422,JPN,JPN
08516,1.0,1.0,6.857858180999756,CHI,CHI
01871,5.0,5.0,7.257803916931152,ITA,ITA
06941,5.0,5.0,6.541864395141602,ITA,ITA
10492,1.0,1.0,7.117834091186523,CHI,CHI
02650,7.0,7.0,6.630471229553223,KOR,KOR
04325,2.0,2.0,6.770926475524902,FRE,FRE
02135,3.0,3.0,7.227046012878418,GER,GER
00980,0.0,0.0,6.379108905792236,ARA,ARA
04436,1.0,1.0,6.061999320983887,CHI,CHI
02127,3.0,3.0,6.890213966369629,GER,GER
03221,4.0,4.0,5.636444091796875,HIN,HIN
03082,5.0,5.0,7.405057907104492,ITA,ITA
05269,4.0,4.0,6.388899326324463,HIN,HIN
11438,1.0,1.0,6.906882286071777,CHI,CHI
02886,1.0,1.0,6.7198991775512695,CHI,CHI
05665,9.0,9.0,7.214992523193359,TEL,TEL
12722,1.0,1.0,6.82539701461792,CHI,CHI
08767,0.0,0.0,7.124401569366455,ARA,ARA
04401,1.0,1.0,6.179870128631592,CHI,CHI
09646,2.0,2.0,5.0853166580200195,FRE,FRE
13015,1.0,1.0,6.987714767456055,CHI,CHI
06121,3.0,3.0,7.189945220947266,GER,GER
03962,5.0,5.0,6.032887935638428,ITA,ITA
10442,3.0,3.0,6.739414691925049,GER,GER
03758,8.0,8.0,6.157868385314941,SPA,SPA
03655,6.0,6.0,5.740903377532959,JPN,JPN
02615,0.0,0.0,6.766066074371338,ARA,ARA
10978,6.0,6.0,5.618170261383057,JPN,JPN
03520,5.0,5.0,7.392295837402344,ITA,ITA
01980,0.0,0.0,6.872537612915039,ARA,ARA
07908,6.0,6.0,4.131158828735352,JPN,JPN
11257,8.0,8.0,6.632054805755615,SPA,SPA
02294,6.0,6.0,6.110666275024414,JPN,JPN
04813,8.0,8.0,6.2122955322265625,SPA,SPA
06837,5.0,5.0,6.759819984436035,ITA,ITA
06240,1.0,1.0,7.079965591430664,CHI,CHI
09604,5.0,5.0,7.116880893707275,ITA,ITA
04090,2.0,2.0,6.7545881271362305,FRE,FRE
00412,10.0,10.0,6.436014652252197,TUR,TUR
