guid,input,output,input_label,output_label,ARA,CHI,FRE,GER,HIN,ITA,JPN,KOR,SPA,TEL,TUR
00731,8.0,8.0,SPA,SPA,1.8716250658035278,-0.49713531136512756,0.5354138612747192,-0.2827438712120056,-0.7431103587150574,0.26127997040748596,-1.673934817314148,-1.5814123153686523,3.2395517826080322,-1.0852875709533691,-0.2938237488269806
06916,1.0,1.0,CHI,CHI,0.33775416016578674,3.4030423164367676,-0.8598329424858093,-1.5699511766433716,-1.8698928356170654,-2.102224111557007,2.865924835205078,2.2614376544952393,-0.6761294603347778,-1.8026952743530273,-0.06927308440208435
00282,10.0,0.0,TUR,ARA,2.1337482929229736,1.5512300729751587,-1.2063140869140625,-2.5814313888549805,-1.0007214546203613,-1.9792393445968628,1.7605706453323364,1.2671480178833008,-0.6275325417518616,0.021917026489973068,0.3254559338092804
05323,1.0,1.0,CHI,CHI,-0.5162333250045776,3.3939342498779297,-0.3652998208999634,-0.8873486518859863,-1.6936275959014893,-2.1219911575317383,2.2898507118225098,1.7938790321350098,-0.8783897161483765,-1.8245320320129395,0.5839246511459351
08672,8.0,8.0,SPA,SPA,1.7256633043289185,-0.8327814340591431,0.8190743327140808,-0.7816641330718994,-1.1719025373458862,1.4833310842514038,-1.6369398832321167,-1.3223726749420166,3.388282537460327,-1.443777084350586,-0.5570825934410095
06213,9.0,3.0,TEL,GER,-0.30345848202705383,0.38904884457588196,-0.47813349962234497,1.9423810243606567,1.317503809928894,-2.035465955734253,-1.3771559000015259,-1.1133712530136108,0.43498891592025757,-0.0887058898806572,0.5230942368507385
04291,6.0,7.0,JPN,KOR,-0.6458916664123535,2.131246566772461,-0.11491584032773972,-2.2370526790618896,-1.922876000404358,-0.708940863609314,2.9235727787017822,2.9886550903320312,-1.1578235626220703,-1.5280019044876099,0.8596213459968567
07236,3.0,10.0,GER,TUR,0.7933244705200195,-0.008810458704829216,0.22242026031017303,1.2977486848831177,0.6969023942947388,-1.7281506061553955,-2.2409727573394775,-1.9395232200622559,1.2399380207061768,-0.1172875240445137,1.3591761589050293
01497,8.0,5.0,SPA,ITA,-0.029050754383206367,-1.6893943548202515,1.6089956760406494,0.4252650737762451,-1.6507618427276611,4.06018590927124,-0.9996267557144165,-1.3598345518112183,2.2720391750335693,-1.8324942588806152,-0.6693440079689026
11964,4.0,4.0,HIN,HIN,0.3861114978790283,-0.23892128467559814,-1.1093252897262573,-0.879427433013916,3.1182920932769775,-1.671979308128357,-1.776708960533142,-0.6150345802307129,-0.7341145873069763,2.5374717712402344,1.8496575355529785
03094,0.0,0.0,ARA,ARA,4.09058141708374,-0.022183401510119438,-0.4167766869068146,-1.669421911239624,-0.5718648433685303,-0.8501750826835632,-0.9941993951797485,-0.9629684686660767,1.3739097118377686,-0.021265435963869095,-0.3346094787120819
