guid,input,output,input_label,output_label,ARA,CHI,FRE,GER,HIN,ITA,JPN,KOR,SPA,TEL,TUR
04337,3.0,3.0,GER,GER,-0.9406520128250122,-1.8045942783355713,-0.05004724860191345,6.32063102722168,0.25150811672210693,-0.5947269797325134,-1.8506247997283936,-2.3219802379608154,-0.37995097041130066,-1.7352780103683472,2.5845606327056885
00223,5.0,5.0,ITA,ITA,-1.3508180379867554,-1.668319582939148,-0.2749200463294983,-0.9193739295005798,-0.7901045083999634,7.496586322784424,-0.23067249357700348,-0.9148541688919067,0.35155823826789856,-0.1402633637189865,-0.972647488117218
07858,3.0,3.0,GER,GER,-1.751235008239746,-1.0654001235961914,-0.3393324911594391,6.923773765563965,0.8702777624130249,0.19079631567001343,-1.090411901473999,-1.6524078845977783,-0.4431140720844269,-0.9048866629600525,-0.19426347315311432
01504,5.0,5.0,ITA,ITA,-0.6460858583450317,-2.3013784885406494,1.3898757696151733,-1.38695228099823,-1.9776313304901123,7.40017032623291,-0.9227654337882996,-1.0571792125701904,2.0760669708251953,-1.2552582025527954,-0.8025705218315125
01960,7.0,7.0,KOR,KOR,-2.1706762313842773,-0.9347525238990784,-0.3762025833129883,-1.8845309019088745,-1.9247994422912598,-0.2044871300458908,2.3646936416625977,6.760984897613525,-1.3183197975158691,-1.5113658905029297,0.2985212504863739
01232,7.0,7.0,KOR,KOR,-1.7412166595458984,-1.537622094154358,-0.28570565581321716,-1.3618515729904175,-1.6744863986968994,-0.6286308169364929,4.11737585067749,5.348679542541504,-1.1698640584945679,-0.9636873006820679,-1.1219797134399414
04198,7.0,7.0,KOR,KOR,-1.320444941520691,0.7592296004295349,-0.8132515549659729,-1.6020841598510742,-1.2489683628082275,-1.2057912349700928,0.986723780632019,7.125547409057617,-0.8995102047920227,-1.2969402074813843,-0.20816008746623993
07772,9.0,9.0,TEL,TEL,0.8854318261146545,-1.5545940399169922,-1.813852310180664,-1.271783709526062,3.263740301132202,-0.1349485218524933,-0.5531477332115173,-1.7522075176239014,-1.5215455293655396,6.777927875518799,-1.7340446710586548
04010,9.0,9.0,TEL,TEL,-1.6215320825576782,-0.8886570930480957,-2.354893445968628,-1.0652819871902466,4.094394207000732,-1.7364906072616577,-0.7089563012123108,0.14706513285636902,-1.796286940574646,5.6032795906066895,0.529270589351654
04199,3.0,3.0,GER,GER,-2.1003236770629883,0.1588885486125946,-0.3834436237812042,6.759275436401367,1.0748645067214966,-1.718002200126648,-1.0521955490112305,-1.057998776435852,-1.0604138374328613,-1.5238028764724731,0.5332368612289429
06879,6.0,6.0,JPN,JPN,-1.5910828113555908,1.145726203918457,-1.496300220489502,-0.7007185816764832,-1.3759305477142334,-1.1644564867019653,5.825508117675781,1.9604685306549072,-1.720523476600647,-0.9315312504768372,-0.9604343175888062
08516,1.0,1.0,CHI,CHI,-0.87040114402771,7.048812389373779,0.09694178402423859,-0.5168944597244263,-1.2567894458770752,-2.125126361846924,0.9063020348548889,0.46251192688941956,-0.45107999444007874,-2.4469239711761475,-0.612959086894989
01871,5.0,5.0,ITA,ITA,-0.9964672327041626,-1.7356834411621094,0.34296199679374695,-1.000719428062439,-1.530957579612732,7.074431896209717,-0.23652975261211395,-0.9885860085487366,1.288557767868042,-0.4119266867637634,-1.2248320579528809
06941,5.0,5.0,ITA,ITA,-1.4874552488327026,-3.0120151042938232,1.6722943782806396,2.4933953285217285,-1.3489019870758057,5.877099990844727,-1.3828272819519043,-2.4211370944976807,-0.11969465762376785,-1.115045428276062,0.14371003210544586
10492,1.0,1.0,CHI,CHI,-1.8635531663894653,7.142378330230713,-0.23088718950748444,-0.42242470383644104,-0.6241956353187561,-1.9483540058135986,1.3702468872070312,0.7226135730743408,-1.7095650434494019,-1.7235392332077026,-0.4847179353237152
02650,7.0,7.0,KOR,KOR,-1.9947246313095093,1.0761585235595703,-0.8128021955490112,-1.9789111614227295,-2.1363322734832764,-1.4439843893051147,3.201693296432495,6.940480709075928,-1.7930372953414917,-1.8791170120239258,0.08147221058607101
04325,2.0,2.0,FRE,FRE,0.938194990158081,0.07227038592100143,6.620652675628662,-1.1176668405532837,-0.8213426470756531,-0.04445638135075569,-1.8981516361236572,-1.4033358097076416,1.265524983406067,-1.6350146532058716,-1.2686549425125122
02135,3.0,3.0,GER,GER,-2.369814157485962,-0.02879847027361393,1.3008370399475098,6.915863990783691,0.27030616998672485,-0.7531833648681641,-1.1107394695281982,-1.9202542304992676,-0.8176068663597107,-2.1667091846466064,-0.06704878062009811
00980,0.0,0.0,ARA,ARA,4.596278190612793,-1.7214878797531128,-0.17883992195129395,-1.3200359344482422,0.04316817969083786,-0.8985602855682373,-1.7259869575500488,0.010812035761773586,0.870852530002594,-1.2113629579544067,0.20482780039310455
04436,1.0,1.0,CHI,CHI,-1.3007246255874634,7.002237319946289,-0.9513858556747437,-0.6232916116714478,-0.6012015342712402,-2.1036012172698975,1.459829568862915,0.7340946793556213,-1.589293360710144,-1.794735312461853,-1.261482834815979
02127,3.0,3.0,GER,GER,-1.906335711479187,-0.8186258673667908,2.9983880519866943,5.946738243103027,-0.3488495945930481,0.8487879633903503,-0.6010363698005676,-1.526737928390503,-1.0464075803756714,-2.1398489475250244,-0.4808594882488251
03221,4.0,4.0,HIN,HIN,-0.9644961357116699,-1.173299789428711,-1.8208646774291992,-0.45636802911758423,6.3346662521362305,-1.5219595432281494,-1.3455759286880493,-1.612182378768921,-1.2899731397628784,4.5157246589660645,-0.7226567268371582
03082,5.0,5.0,ITA,ITA,-1.012589454650879,-1.8458205461502075,0.35416144132614136,-1.5692888498306274,-1.1279869079589844,7.251876354217529,-0.3166324496269226,-1.0360101461410522,0.9640645384788513,-0.4227832853794098,-0.2614530324935913
05269,4.0,4.0,HIN,HIN,-1.4627292156219482,-1.0894396305084229,-1.375328540802002,-0.015150505118072033,6.86108922958374,-1.047493815422058,-2.2506396770477295,-1.403275489807129,-1.4807608127593994,3.02514386177063,-0.0712742879986763
11438,1.0,1.0,CHI,CHI,-2.084366798400879,6.54539680480957,0.5720001459121704,0.06251758337020874,-0.2969065010547638,-2.1969430446624756,0.1393662542104721,1.0496327877044678,-1.1100976467132568,-2.1112723350524902,-0.6540363430976868
02886,1.0,1.0,CHI,CHI,0.7182228565216064,6.45972204208374,-0.6824542880058289,-1.3970234394073486,-1.6163530349731445,-1.4898935556411743,2.4266903400421143,1.5198605060577393,-1.1960809230804443,-2.272813558578491,-2.2333452701568604
05665,9.0,9.0,TEL,TEL,0.13911285996437073,-1.4626874923706055,-1.7544965744018555,-1.7383157014846802,4.285770893096924,-0.26839929819107056,-0.6161226630210876,-1.1721608638763428,-2.1778674125671387,6.627858638763428,-1.7528443336486816
12722,1.0,1.0,CHI,CHI,-1.2677191495895386,7.29141092300415,-0.16101063787937164,-0.6698673963546753,-0.5578911304473877,-1.821641445159912,0.29657119512557983,-0.052650876343250275,-1.3451310396194458,-1.9132307767868042,-0.6434608101844788
08767,0.0,0.0,ARA,ARA,7.348504543304443,-0.453862726688385,-1.034040093421936,-1.5843743085861206,-0.6835972666740417,-1.48540198802948,0.026924462988972664,-1.4813482761383057,-1.0155023336410522,0.27950319647789,-0.564039409160614
04401,1.0,1.0,CHI,CHI,-0.4358929395675659,6.14320707321167,-0.40744492411613464,-1.8003596067428589,-1.3525629043579102,-1.8400726318359375,1.2291581630706787,3.7382423877716064,-2.317875385284424,-2.217268705368042,0.19593100249767303
09646,2.0,2.0,FRE,FRE,-0.693974494934082,-0.21078342199325562,6.2126240730285645,1.4760545492172241,-0.8892908096313477,0.6967993974685669,-1.475883960723877,-1.790187954902649,1.6728370189666748,-1.8584016561508179,-2.075087785720825
13015,1.0,1.0,CHI,CHI,-0.777712881565094,7.090595722198486,-0.3514534831047058,-1.044999599456787,-0.8766270875930786,-2.0507760047912598,0.688162624835968,0.9188328981399536,-1.7667890787124634,-2.0659806728363037,-0.23944029211997986
06121,3.0,3.0,GER,GER,-1.9533153772354126,-0.5834868550300598,1.1986898183822632,6.816473007202148,0.43920934200286865,0.3092288672924042,-1.4144412279129028,-1.600222110748291,-0.8945221304893494,-1.609161138534546,-0.6033419370651245
03962,5.0,5.0,ITA,ITA,-1.0994316339492798,-2.0368058681488037,1.3438819646835327,-0.44212618470191956,-0.8590149879455566,6.574767112731934,-1.231034755706787,-1.7484564781188965,0.37852632999420166,-1.2397199869155884,0.06112084165215492
10442,3.0,3.0,GER,GER,-1.8480030298233032,0.2092696577310562,-0.20326240360736847,6.9117431640625,0.7591326236724854,-1.7009869813919067,-1.0155391693115234,-1.707824468612671,-0.37813764810562134,-1.6121063232421875,-0.2709176242351532
03758,8.0,8.0,SPA,SPA,0.8890727758407593,-1.5021365880966187,1.63459312915802,0.1415434032678604,-2.6207315921783447,0.14614102244377136,-1.264041543006897,-1.4454303979873657,6.0074687004089355,-2.491809844970703,-0.7401090264320374
03655,6.0,6.0,JPN,JPN,-0.4800185263156891,1.8051190376281738,-1.807979941368103,-2.1789445877075195,-1.8199119567871094,-1.9618127346038818,5.56182861328125,4.850234031677246,-2.2934770584106445,-1.360271692276001,-1.156130313873291
02615,0.0,0.0,ARA,ARA,6.953214168548584,-0.2985745072364807,-1.2589385509490967,-1.553559422492981,-1.1248078346252441,-2.0201058387756348,0.8939748406410217,-1.4125534296035767,-0.25483548641204834,0.10014267265796661,-1.44393789768219
10978,6.0,6.0,JPN,JPN,1.2787944078445435,-0.16514034569263458,-1.904080867767334,-1.8388653993606567,-1.7937602996826172,-1.1562764644622803,6.3867597579956055,0.5631436109542847,-2.2053608894348145,-0.16826240718364716,-0.9780824780464172
03520,5.0,5.0,ITA,ITA,-0.45239487290382385,-2.6469850540161133,2.0280745029449463,-0.18492555618286133,-1.7839925289154053,7.169559955596924,-0.6548586487770081,-1.262241244316101,1.1248738765716553,-1.0253874063491821,-1.2028417587280273
01980,0.0,0.0,ARA,ARA,5.914515972137451,-0.34973660111427307,-0.25196531414985657,-2.230167865753174,1.358963131904602,-1.466268539428711,-1.8490949869155884,-1.4868777990341187,-0.5425741076469421,0.4592183530330658,0.926159143447876
07908,6.0,6.0,JPN,JPN,1.6444495916366577,3.044893980026245,-1.8286421298980713,-2.1096835136413574,-2.080552339553833,-2.701517105102539,5.03602409362793,2.945640802383423,-1.8729374408721924,-1.2305121421813965,-0.7005600929260254
11257,8.0,8.0,SPA,SPA,0.7709938287734985,-1.5280876159667969,0.25766631960868835,-1.439592957496643,-1.8505243062973022,0.059543538838624954,-1.772026777267456,-0.5327937602996826,6.556346416473389,-1.4602779150009155,-0.3369743824005127
02294,6.0,6.0,JPN,JPN,0.2041715532541275,-0.32892048358917236,-1.9587348699569702,-1.220647931098938,-1.5961257219314575,-0.5879392027854919,6.8421406745910645,1.753908395767212,-2.258927822113037,0.01754520833492279,-1.57612144947052
04813,8.0,8.0,SPA,SPA,0.10389085859060287,-1.8885524272918701,2.6014747619628906,-2.1655526161193848,-2.589790105819702,2.448530673980713,-1.5528388023376465,-0.5826834440231323,5.738439083099365,-2.2579758167266846,-0.026405300945043564
