guid,input,output,input_label,output_label,ARA,CHI,FRE,GER,HIN,ITA,JPN,KOR,SPA,TEL,TUR
00731,8.0,8.0,SPA,SPA,-0.6971573233604431,-1.140809416770935,-1.2867401838302612,-1.2441023588180542,-1.6780335903167725,0.11306924372911453,-1.189071536064148,-0.452491819858551,8.566415786743164,-0.6831763386726379,-0.505495548248291
06916,1.0,1.0,CHI,CHI,-1.243550181388855,8.704115867614746,-1.1606284379959106,-0.15957477688789368,0.010429018177092075,-1.4037599563598633,0.1712666153907776,-1.314192533493042,-1.1365326642990112,-1.8394935131072998,-0.5099180340766907
00282,10.0,10.0,TUR,TUR,1.926271915435791,-2.8099865913391113,-2.3439879417419434,-1.1282612085342407,-1.5904594659805298,-0.6101436018943787,-1.4651100635528564,-0.2833591103553772,0.9338595271110535,-0.3118176758289337,7.242393493652344
05323,1.0,1.0,CHI,CHI,-0.8814806938171387,8.464035034179688,-1.4114491939544678,-0.06803151965141296,0.08013736456632614,-1.0188344717025757,-0.15125992894172668,-1.8548986911773682,-0.9420718550682068,-1.5845837593078613,-0.49116283655166626
08672,8.0,8.0,SPA,SPA,3.4531872272491455,-0.511063814163208,-2.122737407684326,-1.802254319190979,-2.186431407928467,0.8584794998168945,-1.6790720224380493,-1.5893160104751587,7.2147979736328125,-0.8610485196113586,-1.3790428638458252
06213,9.0,4.0,TEL,HIN,-1.7417492866516113,4.754861831665039,-1.4078402519226074,-0.7227202653884888,6.022603511810303,-2.075496196746826,-1.8080099821090698,-1.0068457126617432,-2.26070499420166,0.6799754500389099,-1.0983909368515015
04291,6.0,6.0,JPN,JPN,-2.8099124431610107,-0.7569915056228638,-1.319045066833496,-0.796108067035675,-2.012720823287964,0.2158689945936203,7.631348133087158,0.28347814083099365,-2.2307891845703125,-0.23536120355129242,0.7276780009269714
07236,3.0,3.0,GER,GER,-1.318870186805725,-0.860357403755188,-1.453783392906189,8.489433288574219,1.8429394960403442,-1.1189697980880737,-0.6434453129768372,-2.3305368423461914,-1.2278109788894653,-2.1027653217315674,0.5198621153831482
01497,8.0,8.0,SPA,SPA,-0.26348748803138733,-1.3371073007583618,-0.6675586700439453,-0.9013535976409912,-0.9601700305938721,-0.6594358682632446,-1.1797938346862793,-1.2523465156555176,8.435833930969238,-0.5668116211891174,-0.9416524171829224
11964,4.0,4.0,HIN,HIN,-1.3934917449951172,-0.2629070281982422,-1.3453925848007202,-1.294130563735962,8.169498443603516,-1.7164758443832397,-2.2081081867218018,-1.0958055257797241,-2.1838083267211914,2.973904848098755,-0.3586982786655426
03094,0.0,0.0,ARA,ARA,8.773249626159668,0.08505280315876007,-1.0457013845443726,-1.0060316324234009,-0.8079097867012024,-1.1451281309127808,-0.5084490180015564,-2.2360239028930664,-1.148995280265808,0.5967186689376831,-1.7328394651412964
01817,5.0,5.0,ITA,ITA,-0.724712610244751,-1.6803773641586304,-0.917671799659729,-0.8910202980041504,-0.7125088572502136,8.838362693786621,-0.2867966890335083,-1.1410562992095947,-0.07454971969127655,0.04229588806629181,-1.727006435394287
06774,9.0,9.0,TEL,TEL,0.25786590576171875,-2.4492406845092773,-1.961751937866211,-2.210520029067993,2.2261924743652344,-0.565483570098877,-0.5044494271278381,-1.8047610521316528,-1.8001487255096436,8.28458023071289,0.6032183766365051
11512,10.0,10.0,TUR,TUR,1.898625373840332,-2.887441396713257,-1.409985899925232,-1.2083672285079956,-0.701033890247345,-1.6507738828659058,-0.8628655672073364,-0.035799428820610046,-0.42541947960853577,-0.734278678894043,7.666375637054443
09487,8.0,8.0,SPA,SPA,-0.17477160692214966,-1.0759695768356323,-1.4323582649230957,-1.0285533666610718,-1.308797001838684,-0.6111450791358948,-1.5751502513885498,-0.5891730189323425,8.45695686340332,-0.7387391328811646,-0.19559139013290405
04053,3.0,3.0,GER,GER,-1.539901852607727,-0.7874007225036621,-0.989213228225708,8.810691833496094,1.2515954971313477,-0.573349118232727,-0.2136431187391281,-1.6381802558898926,-1.205323576927185,-2.149644613265991,-0.8125292658805847
02921,5.0,5.0,ITA,ITA,-0.4548785984516144,-1.3484164476394653,-0.969361424446106,-1.2126764059066772,-0.9591814279556274,8.743645668029785,-0.05366137996315956,-1.184475302696228,-0.17323049902915955,0.12792401015758514,-1.8471969366073608
06767,7.0,7.0,KOR,KOR,-2.0447847843170166,-2.194605827331543,0.562960147857666,-1.2963483333587646,-1.345436930656433,-0.4675922989845276,3.8705368041992188,7.155094623565674,-1.9456568956375122,-1.0773673057556152,-1.9689252376556396
05730,5.0,5.0,ITA,ITA,1.1946136951446533,-1.8159409761428833,0.03466061130166054,-1.6804016828536987,-2.2022886276245117,7.258145332336426,-1.4548078775405884,-2.2438437938690186,4.33262825012207,-0.7187921404838562,-2.1915109157562256
04306,5.0,5.0,ITA,ITA,-0.3381254971027374,-1.6537278890609741,-0.29180318117141724,-1.184597134590149,-1.3828344345092773,9.004786491394043,-1.096662998199463,-1.50908625125885,1.4096717834472656,-0.6120538711547852,-1.572529673576355
03588,1.0,1.0,CHI,CHI,0.332649827003479,2.5797464847564697,2.5297508239746094,0.5979684591293335,-0.8860688805580139,-2.092268943786621,-1.816986083984375,-2.170795440673828,2.310413360595703,-3.1005284786224365,1.5151498317718506
07795,0.0,0.0,ARA,ARA,3.4637210369110107,-2.721771240234375,-1.2755467891693115,-2.997515916824341,-2.422538995742798,0.05115734040737152,2.918644428253174,2.779283046722412,1.1346131563186646,-0.6333509087562561,-0.5463058352470398
10312,0.0,0.0,ARA,ARA,8.34567642211914,-0.30795106291770935,-0.8110381960868835,-1.4215823411941528,0.12603986263275146,-1.4876320362091064,-1.0379492044448853,-0.9739115834236145,-2.3006553649902344,1.1436728239059448,-1.260335922241211
04329,4.0,0.0,HIN,ARA,7.420009613037109,-1.29401695728302,-1.7078778743743896,-2.29734206199646,-0.10372365266084671,-1.3793624639511108,-1.428605556488037,-3.0280508995056152,-0.3872829079627991,2.2164289951324463,2.119580030441284
12185,3.0,3.0,GER,GER,-2.6508352756500244,-0.7325750589370728,-1.754359245300293,7.876988410949707,0.3493354320526123,-1.8016674518585205,-0.6567810773849487,-0.8068093657493591,-1.1045218706130981,-1.7428191900253296,2.8130881786346436
05248,10.0,10.0,TUR,TUR,0.2897423803806305,-1.9175407886505127,-1.605860710144043,0.7381651401519775,-0.11433349549770355,-2.0689146518707275,-1.4302151203155518,-0.8895738124847412,-0.2931605279445648,-1.4859459400177002,8.37913990020752
05582,6.0,6.0,JPN,JPN,-1.4538723230361938,-0.6785182952880859,-0.3002028167247772,-0.46342384815216064,-1.6033157110214233,-0.16672572493553162,8.254531860351562,-1.2581578493118286,-1.8432445526123047,-0.3379891514778137,-1.572190761566162
04447,6.0,7.0,JPN,KOR,-1.983597755432129,-1.976880669593811,-0.14054995775222778,-1.1229702234268188,-1.2271978855133057,-0.7955154776573181,0.4754527509212494,8.320926666259766,-0.9116590619087219,-0.5894405841827393,0.12956856191158295
11191,2.0,2.0,FRE,FRE,-0.721752405166626,-0.4004170894622803,8.463480949401855,-1.5053902864456177,-0.9237756729125977,-0.9070770144462585,-0.7611145377159119,-0.5612998008728027,-0.41666439175605774,-1.2345366477966309,-1.6031017303466797
11756,5.0,5.0,ITA,ITA,-1.196004867553711,-1.3712469339370728,-0.8295572996139526,0.3243368864059448,-0.6000259518623352,8.770024299621582,-0.0058512138202786446,-1.5141488313674927,-0.4459437429904938,-0.45057281851768494,-1.934370756149292
