guid,input,output,input_label,output_label,ARA,CHI,FRE,GER,HIN,ITA,JPN,KOR,SPA,TEL,TUR
04337,2.0,2.0,FRE,FRE,0.5745530724525452,-0.6377324461936951,6.703227996826172,-1.5899430513381958,-2.0996315479278564,1.6162455081939697,-1.2342225313186646,-1.2607632875442505,0.18078213930130005,-1.8562344312667847,-0.2446780949831009
00223,2.0,2.0,FRE,FRE,-0.2808806896209717,-1.2818551063537598,6.848484516143799,-1.4239776134490967,-2.135023832321167,1.557037353515625,-1.2090617418289185,-0.8123009204864502,1.4353755712509155,-1.6659566164016724,-1.4594810009002686
07858,6.0,6.0,JPN,JPN,-1.5877513885498047,-0.21665258705615997,-1.1170902252197266,-0.6847481727600098,-1.4902819395065308,-0.3805886507034302,6.636794090270996,0.6498085856437683,-1.2979984283447266,-0.8841530680656433,-0.8096279501914978
01504,10.0,10.0,TUR,TUR,-0.9420250654220581,-2.203753709793091,-1.8568477630615234,0.5750484466552734,0.7955746054649353,-1.4536317586898804,-1.248388648033142,-0.9339389801025391,-0.9296157956123352,-0.17084574699401855,7.201139450073242
01960,10.0,10.0,TUR,TUR,-0.9522312879562378,0.004446734208613634,1.6788299083709717,-0.9309762716293335,-2.743906259536743,-0.07701626420021057,-0.027189673855900764,0.6580984592437744,1.5389009714126587,-3.334268093109131,4.072695732116699
01232,5.0,5.0,ITA,ITA,-1.2828842401504517,-1.8512223958969116,-0.51203453540802,0.5098226070404053,-1.484153389930725,6.950872421264648,-0.6726223230361938,-1.2569695711135864,-0.1377120465040207,-0.20832443237304688,-0.663509726524353
04198,0.0,0.0,ARA,ARA,7.020135402679443,0.6942169666290283,-0.6917280554771423,-1.8118631839752197,-0.9941700100898743,-0.9332804679870605,-0.41944122314453125,-1.0362486839294434,0.3506336808204651,-0.5690082311630249,-2.1719324588775635
07772,1.0,1.0,CHI,CHI,-0.4832555055618286,7.161115646362305,-0.15776993334293365,-1.1935248374938965,-0.9968708753585815,-1.6953372955322266,1.1004319190979004,0.8213181495666504,-1.0463651418685913,-2.1678411960601807,-1.1630717515945435
04010,10.0,10.0,TUR,TUR,-0.22853687405586243,-2.354515552520752,-2.2325081825256348,1.118094801902771,-0.2140572965145111,0.4453628957271576,-1.1607136726379395,-0.6244664192199707,-0.4825005829334259,-0.4556610584259033,6.739251136779785
04199,9.0,9.0,TEL,TEL,-0.8598805665969849,-1.3287502527236938,-1.7372286319732666,-0.5901564955711365,5.465854167938232,-0.8844126462936401,-1.2056258916854858,-1.0448492765426636,-2.1698381900787354,5.858276844024658,-1.2811921834945679
