guid,input,output,input_label,output_label,ARA,CHI,FRE,GER,HIN,ITA,JPN,KOR,SPA,TEL,TUR
00731,8.0,8.0,SPA,SPA,-0.4410238265991211,-0.6843329071998596,-0.8394772410392761,-0.3374274969100952,-1.8381885290145874,-0.03427321836352348,-0.5595354437828064,-0.5762776136398315,6.966177463531494,-1.400654911994934,-0.5131658911705017
06916,1.0,1.0,CHI,CHI,-1.1389116048812866,7.461071968078613,-0.4376767873764038,-1.2237951755523682,-0.5208767056465149,-1.981247067451477,1.1443231105804443,1.5513657331466675,-1.5701359510421753,-1.995069146156311,-1.0357578992843628
00282,10.0,10.0,TUR,TUR,0.8155543804168701,-2.250800132751465,-1.765005111694336,-0.9145325422286987,0.058680303394794464,-0.8739477396011353,-0.3875575065612793,-1.1216464042663574,-1.1721540689468384,0.5636005401611328,6.288184642791748
05323,1.0,1.0,CHI,CHI,-0.8384002447128296,7.261752128601074,-0.37155255675315857,-0.24397991597652435,-0.1852666735649109,-1.3192862272262573,0.09026800096035004,-0.35315969586372375,-1.4218510389328003,-1.6186119318008423,-1.152876615524292
08672,8.0,8.0,SPA,SPA,4.366440773010254,-0.11825361102819443,-1.3298494815826416,-1.9916373491287231,-2.166738748550415,0.07843032479286194,-0.9850678443908691,-1.3305174112319946,4.85322904586792,-1.5581047534942627,-0.6455869078636169
06213,9.0,4.0,TEL,HIN,-1.5459343194961548,3.0705151557922363,-1.9353137016296387,-0.9168972969055176,4.501672744750977,-2.650071620941162,-1.0580452680587769,0.3181192874908447,-1.76577889919281,2.3578073978424072,-0.361992210149765
04291,6.0,6.0,JPN,JPN,-1.614235520362854,0.009395633824169636,-1.294663667678833,-0.4291172921657562,-1.4185538291931152,0.11328534781932831,6.617177963256836,-0.09751706570386887,-1.4060426950454712,-0.41001030802726746,-0.5642334818840027
07236,3.0,3.0,GER,GER,-0.6955801844596863,-1.8666386604309082,-0.9710209965705872,5.540364742279053,2.466442346572876,-1.1030124425888062,-2.0808041095733643,-3.3186473846435547,-0.8270453810691833,0.1566639095544815,1.3432446718215942
01497,8.0,8.0,SPA,SPA,-0.28482308983802795,-1.1138170957565308,-0.1980234533548355,0.31390082836151123,-1.1913224458694458,-0.6259338855743408,-0.9665532112121582,-0.9835537075996399,6.826163291931152,-1.2521781921386719,-0.7814813256263733
11964,4.0,4.0,HIN,HIN,-0.24909311532974243,-0.40535634756088257,-1.7470070123672485,-1.284228801727295,5.687929153442383,-2.7128310203552246,-1.7264341115951538,-0.3960070013999939,-1.9757285118103027,2.99232816696167,1.9517894983291626
03094,0.0,0.0,ARA,ARA,7.241997241973877,-0.19075319170951843,-0.9660290479660034,-2.276538372039795,-0.7724756598472595,-0.9415814876556396,0.17494215071201324,-1.631646752357483,-0.16269232332706451,0.8164268136024475,-1.4400956630706787
01817,5.0,5.0,ITA,ITA,-1.4411283731460571,-1.6174615621566772,-0.22447392344474792,-0.3445548415184021,-1.4132657051086426,7.715631484985352,-0.3489784598350525,-1.1203283071517944,0.6084291338920593,-0.27220287919044495,-1.1044565439224243
06774,9.0,9.0,TEL,TEL,1.5721107721328735,-1.8474310636520386,-1.8478035926818848,-1.4454865455627441,5.1329498291015625,-1.1810792684555054,-1.8066307306289673,-1.7922614812850952,-2.041602611541748,5.704281330108643,-0.32612985372543335
11512,10.0,0.0,TUR,ARA,3.2422444820404053,-2.3270716667175293,-0.24542775750160217,-0.4595178961753845,-0.23267611861228943,-2.2871532440185547,-0.9697909355163574,-0.2883870303630829,1.7964354753494263,-1.5600694417953491,2.587006092071533
09487,8.0,8.0,SPA,SPA,2.4891252517700195,-1.393126130104065,-1.3432366847991943,-1.1943076848983765,-1.9377766847610474,-0.15906403958797455,-0.6405822038650513,-1.2216570377349854,6.410077095031738,-0.6606175899505615,-0.9003059267997742
04053,3.0,3.0,GER,GER,-1.7418454885482788,-1.1857353448867798,-0.44782352447509766,7.39202356338501,0.9806044697761536,-0.8100081086158752,-1.3588894605636597,-2.0383338928222656,-0.672379195690155,-1.4704043865203857,0.14136554300785065
02921,5.0,5.0,ITA,ITA,-0.9575655460357666,-1.1865053176879883,-0.47933146357536316,-0.6627920269966125,-1.2425073385238647,7.505786895751953,-0.23482829332351685,-0.9474472403526306,-0.11116903275251389,-0.10432913154363632,-1.1230145692825317
06767,7.0,6.0,KOR,JPN,-0.735895037651062,-0.41820597648620605,-0.7121325731277466,-2.1264073848724365,-1.7150673866271973,-0.9095453023910522,5.607945919036865,5.042142391204834,-2.105475425720215,-0.9136726260185242,-1.581687331199646
05730,5.0,5.0,ITA,ITA,-0.8394603729248047,-2.498171329498291,1.4769153594970703,-0.6138371229171753,-2.278970956802368,7.328057289123535,-0.9365337491035461,-1.799230933189392,2.346536159515381,-0.9049865007400513,-0.8057617545127869
04306,5.0,5.0,ITA,ITA,-0.5779205560684204,-1.9922641515731812,2.258554458618164,-1.1613245010375977,-2.126147985458374,7.195640563964844,-1.207901954650879,-1.425453543663025,1.616137146949768,-0.8796825408935547,-1.1692917346954346
03588,1.0,8.0,CHI,SPA,1.3293044567108154,1.02498459815979,1.7082446813583374,0.6721311211585999,-1.8599767684936523,-0.388078898191452,-1.7690907716751099,-1.2213114500045776,2.502647876739502,-2.992279529571533,1.3056620359420776
