guid,input,output,logit,input_label,output_label
00731,0.0,0.0,1.117580533027649,0,0
06916,0.0,0.0,1.1176007986068726,0,0
00282,0.0,0.0,1.1175826787948608,0,0
05323,0.0,0.0,1.11758553981781,0,0
08672,0.0,0.0,1.1175408363342285,0,0
06213,0.0,0.0,1.117524266242981,0,0
04291,0.0,0.0,1.1175591945648193,0,0
07236,0.0,0.0,1.1175776720046997,0,0
01497,0.0,0.0,1.117560863494873,0,0
11964,1.0,0.0,1.1175624132156372,1,0
03094,0.0,0.0,1.1175647974014282,0,0
01817,0.0,0.0,1.1176034212112427,0,0
06774,0.0,0.0,1.1174968481063843,0,0
11512,0.0,0.0,1.1175607442855835,0,0
09487,0.0,0.0,1.1175920963287354,0,0
04053,0.0,0.0,1.1175800561904907,0,0
02921,0.0,0.0,1.1175833940505981,0,0
06767,0.0,0.0,1.1175824403762817,0,0
05730,0.0,0.0,1.1175556182861328,0,0
04306,0.0,0.0,1.117535948753357,0,0
03588,0.0,0.0,1.117578387260437,0,0
07795,0.0,0.0,1.1175758838653564,0,0
10312,0.0,0.0,1.1175708770751953,0,0
04329,1.0,0.0,1.117561936378479,1,0
12185,0.0,0.0,1.117569923400879,0,0
05248,0.0,0.0,1.117554783821106,0,0
05582,0.0,0.0,1.117571473121643,0,0
04447,0.0,0.0,1.1175765991210938,0,0
11191,0.0,0.0,1.1175724267959595,0,0
11756,0.0,0.0,1.1175909042358398,0,0
10530,0.0,0.0,1.1175777912139893,0,0
02263,1.0,0.0,1.1175471544265747,1,0
00693,1.0,0.0,1.117558479309082,1,0
10908,0.0,0.0,1.1175875663757324,0,0
03624,0.0,0.0,1.1175779104232788,0,0
03005,0.0,0.0,1.1175483465194702,0,0
06209,0.0,0.0,1.1175423860549927,0,0
08760,0.0,0.0,1.117593765258789,0,0
04261,0.0,0.0,1.1175748109817505,0,0
04903,0.0,0.0,1.1175833940505981,0,0
01715,0.0,0.0,1.1175670623779297,0,0
07125,0.0,0.0,1.117545247077942,0,0
00289,0.0,0.0,1.1175562143325806,0,0
06572,0.0,0.0,1.1175832748413086,0,0
02690,0.0,0.0,1.1175528764724731,0,0
06496,0.0,0.0,1.117559552192688,0,0
05145,0.0,0.0,1.1175845861434937,0,0
00734,0.0,0.0,1.117569088935852,0,0
10098,0.0,0.0,1.1175706386566162,0,0
10746,0.0,0.0,1.1175637245178223,0,0
04509,0.0,0.0,1.1175408363342285,0,0
02545,0.0,0.0,1.1175954341888428,0,0
09811,0.0,0.0,1.117540717124939,0,0
00056,1.0,0.0,1.1175493001937866,1,0
02014,0.0,0.0,1.117512583732605,0,0
05846,0.0,0.0,1.1175563335418701,0,0
12595,0.0,0.0,1.117576241493225,0,0
01833,0.0,0.0,1.1175554990768433,0,0
09717,0.0,0.0,1.1175906658172607,0,0
10084,0.0,0.0,1.1175836324691772,0,0
07606,0.0,0.0,1.1175673007965088,0,0
01320,0.0,0.0,1.1175731420516968,0,0
03249,0.0,0.0,1.1175929307937622,0,0
03013,0.0,0.0,1.117578387260437,0,0
08310,0.0,0.0,1.117531418800354,0,0
07369,0.0,0.0,1.1175459623336792,0,0
01079,0.0,0.0,1.117576003074646,0,0
05436,0.0,0.0,1.117580771446228,0,0
10164,0.0,0.0,1.117579698562622,0,0
06702,0.0,0.0,1.1175729036331177,0,0
01136,0.0,0.0,1.1175698041915894,0,0
08339,1.0,0.0,1.1175109148025513,1,0
07333,1.0,0.0,1.1175720691680908,1,0
00304,0.0,0.0,1.1176207065582275,0,0
00350,0.0,0.0,1.117566466331482,0,0
04233,0.0,0.0,1.117568850517273,0,0
11603,0.0,0.0,1.1175916194915771,0,0
00158,0.0,0.0,1.1175854206085205,0,0
09630,0.0,0.0,1.117557406425476,0,0
01314,0.0,0.0,1.1175695657730103,0,0
06451,0.0,0.0,1.1175568103790283,0,0
02318,0.0,0.0,1.1175457239151,0,0
07884,0.0,0.0,1.117560625076294,0,0
04966,0.0,0.0,1.1175544261932373,0,0
09424,0.0,0.0,1.1175793409347534,0,0
09178,0.0,0.0,1.117539882659912,0,0
02888,1.0,0.0,1.1175683736801147,1,0
06537,0.0,0.0,1.1176711320877075,0,0
06649,0.0,0.0,1.1175726652145386,0,0
07217,1.0,0.0,1.1175599098205566,1,0
01343,1.0,0.0,1.1175215244293213,1,0
07788,0.0,0.0,1.1175826787948608,0,0
07835,0.0,0.0,1.1175662279129028,0,0
10083,0.0,0.0,1.1175810098648071,0,0
10863,0.0,0.0,1.1175798177719116,0,0
01531,0.0,0.0,1.1175882816314697,0,0
04321,0.0,0.0,1.1175391674041748,0,0
02113,0.0,0.0,1.1175657510757446,0,0
05550,0.0,0.0,1.1175607442855835,0,0
09987,0.0,0.0,1.117557168006897,0,0
04336,0.0,0.0,1.11762273311615,0,0
03890,0.0,0.0,1.1174675226211548,0,0
06615,0.0,0.0,1.117583990097046,0,0
07696,0.0,0.0,1.1175607442855835,0,0
10634,0.0,0.0,1.1175473928451538,0,0
04869,0.0,0.0,1.11758291721344,0,0
00333,0.0,0.0,1.117592453956604,0,0
08048,0.0,0.0,1.1175841093063354,0,0
07783,0.0,0.0,1.1175912618637085,0,0
12089,0.0,0.0,1.1175692081451416,0,0
09467,1.0,0.0,1.1175581216812134,1,0
03322,0.0,0.0,1.1175438165664673,0,0
10715,0.0,0.0,1.1175509691238403,0,0
10654,0.0,0.0,1.1175525188446045,0,0
09649,0.0,0.0,1.1175856590270996,0,0
09118,0.0,0.0,1.1175615787506104,0,0
04290,0.0,0.0,1.1175991296768188,0,0
12993,0.0,0.0,1.1175614595413208,0,0
