guid,input,output,logit,input_label,output_label
00731,0.0,0.0,3.7185146808624268,0,0
06916,0.0,0.0,1.354465126991272,0,0
00282,0.0,0.0,4.348169326782227,0,0
05323,0.0,0.0,3.5243337154388428,0,0
08672,0.0,0.0,4.432829856872559,0,0
06213,0.0,0.0,4.559779644012451,0,0
04291,1.0,0.0,1.794457197189331,1,0
07236,0.0,0.0,4.589766502380371,0,0
01497,0.0,0.0,4.473193645477295,0,0
11964,0.0,0.0,4.496006965637207,0,0
03094,0.0,0.0,4.470031261444092,0,0
01817,0.0,0.0,4.602410793304443,0,0
06774,0.0,0.0,4.568868637084961,0,0
11512,0.0,0.0,4.424873352050781,0,0
09487,0.0,0.0,4.580497741699219,0,0
04053,0.0,0.0,4.594779968261719,0,0
02921,0.0,0.0,4.542214870452881,0,0
06767,0.0,0.0,1.9105944633483887,0,0
05730,0.0,0.0,4.5559563636779785,0,0
04306,0.0,0.0,4.409180641174316,0,0
03588,0.0,0.0,4.55517578125,0,0
07795,0.0,0.0,3.659306526184082,0,0
10312,0.0,0.0,4.560642242431641,0,0
04329,0.0,0.0,4.579054832458496,0,0
12185,0.0,0.0,4.3213067054748535,0,0
05248,0.0,0.0,4.590127468109131,0,0
05582,1.0,0.0,0.7872634530067444,1,0
04447,1.0,0.0,3.9384772777557373,1,0
11191,0.0,0.0,4.548342704772949,0,0
11756,0.0,0.0,4.574379920959473,0,0
10530,1.0,1.0,0.6167880892753601,1,1
02263,0.0,0.0,2.2194271087646484,0,0
00693,0.0,0.0,3.6373589038848877,0,0
10908,1.0,1.0,2.6541075706481934,1,1
03624,1.0,0.0,0.42961326241493225,1,0
03005,0.0,0.0,4.318145751953125,0,0
06209,0.0,0.0,4.47578239440918,0,0
08760,0.0,1.0,1.0072274208068848,0,1
04261,0.0,0.0,4.453693389892578,0,0
04903,0.0,0.0,4.433581829071045,0,0
01715,0.0,0.0,4.3084516525268555,0,0
07125,0.0,0.0,3.844097375869751,0,0
00289,0.0,0.0,4.5392913818359375,0,0
06572,0.0,0.0,2.698232650756836,0,0
02690,0.0,0.0,2.503671407699585,0,0
06496,0.0,0.0,4.497749328613281,0,0
05145,1.0,1.0,2.7698252201080322,1,1
00734,0.0,0.0,3.4143998622894287,0,0
10098,0.0,0.0,4.042863845825195,0,0
10746,0.0,0.0,4.406558036804199,0,0
04509,0.0,0.0,4.440560340881348,0,0
02545,0.0,0.0,4.597704887390137,0,0
09811,0.0,0.0,4.549175262451172,0,0
00056,0.0,0.0,4.48966121673584,0,0
02014,0.0,0.0,4.5274810791015625,0,0
05846,0.0,0.0,4.2450666427612305,0,0
12595,0.0,0.0,4.537962913513184,0,0
01833,0.0,0.0,3.655529260635376,0,0
09717,0.0,0.0,2.2179219722747803,0,0
10084,0.0,0.0,4.510603904724121,0,0
07606,0.0,0.0,2.471107244491577,0,0
01320,0.0,0.0,0.6364172101020813,0,0
03249,1.0,1.0,2.9642770290374756,1,1
03013,0.0,0.0,4.595893383026123,0,0
08310,0.0,0.0,4.017334938049316,0,0
07369,0.0,0.0,4.572780609130859,0,0
