guid,input,output,logit,input_label,output_label
00731,0.0,0.0,1.4892297983169556,0,0
06916,0.0,0.0,1.7206758260726929,0,0
00282,0.0,0.0,1.7016242742538452,0,0
05323,0.0,0.0,1.721469759941101,0,0
08672,0.0,0.0,1.6605244874954224,0,0
06213,0.0,0.0,1.7129462957382202,0,0
04291,0.0,1.0,0.33783918619155884,0,1
07236,0.0,0.0,1.652419090270996,0,0
01497,0.0,0.0,1.6560359001159668,0,0
11964,0.0,0.0,1.6884840726852417,0,0
03094,0.0,0.0,1.6605607271194458,0,0
01817,1.0,0.0,0.4137692451477051,1,0
06774,0.0,0.0,1.6996463537216187,0,0
11512,0.0,0.0,1.704419732093811,0,0
09487,0.0,0.0,1.7116183042526245,0,0
04053,0.0,0.0,1.7135142087936401,0,0
02921,1.0,1.0,1.298890471458435,1,1
06767,0.0,0.0,0.3970743417739868,0,0
05730,1.0,0.0,0.6470182538032532,1,0
04306,1.0,0.0,1.3725696802139282,1,0
03588,0.0,0.0,1.6958627700805664,0,0
07795,0.0,0.0,1.6846150159835815,0,0
10312,0.0,0.0,1.6242645978927612,0,0
04329,0.0,0.0,1.6644572019577026,0,0
12185,0.0,0.0,1.6394721269607544,0,0
05248,0.0,0.0,1.693988561630249,0,0
05582,0.0,0.0,1.7000068426132202,0,0
04447,0.0,0.0,1.6915802955627441,0,0
11191,0.0,0.0,1.6086622476577759,0,0
11756,1.0,0.0,1.6593154668807983,1,0
10530,0.0,0.0,1.7253201007843018,0,0
02263,0.0,0.0,1.7397431135177612,0,0
00693,0.0,0.0,1.7093260288238525,0,0
10908,0.0,0.0,1.740454912185669,0,0
03624,0.0,0.0,1.3904913663864136,0,0
03005,0.0,0.0,1.7267972230911255,0,0
06209,0.0,0.0,0.26526427268981934,0,0
08760,0.0,0.0,1.1469098329544067,0,0
04261,1.0,0.0,1.6104120016098022,1,0
04903,0.0,0.0,1.7313029766082764,0,0
01715,0.0,0.0,1.712520956993103,0,0
07125,0.0,0.0,1.7250018119812012,0,0
00289,0.0,0.0,1.7199572324752808,0,0
06572,0.0,0.0,1.5596556663513184,0,0
02690,0.0,0.0,1.5908125638961792,0,0
06496,0.0,0.0,1.697047472000122,0,0
05145,0.0,0.0,1.6616463661193848,0,0
00734,0.0,0.0,1.74327552318573,0,0
10098,0.0,0.0,1.7011951208114624,0,0
10746,0.0,0.0,1.722288966178894,0,0
04509,0.0,0.0,1.6799346208572388,0,0
02545,1.0,1.0,0.29561328887939453,1,1
09811,0.0,0.0,1.7102030515670776,0,0
00056,0.0,0.0,1.6577059030532837,0,0
02014,0.0,0.0,1.6956671476364136,0,0
05846,0.0,0.0,1.5978986024856567,0,0
12595,0.0,0.0,1.3738341331481934,0,0
01833,0.0,0.0,1.7275022268295288,0,0
09717,0.0,0.0,1.4351027011871338,0,0
10084,0.0,0.0,1.4897276163101196,0,0
07606,0.0,0.0,1.7352044582366943,0,0
01320,0.0,0.0,1.7356871366500854,0,0
03249,0.0,0.0,1.706477165222168,0,0
03013,0.0,0.0,1.6940245628356934,0,0
08310,0.0,0.0,1.7061601877212524,0,0
07369,1.0,0.0,1.5507699251174927,1,0
01079,0.0,0.0,1.719887614250183,0,0
05436,0.0,0.0,1.72776198387146,0,0
10164,0.0,0.0,1.7185100317001343,0,0
06702,0.0,0.0,1.7431305646896362,0,0
01136,0.0,0.0,1.7038013935089111,0,0
08339,0.0,0.0,1.7153990268707275,0,0
07333,0.0,0.0,1.689913272857666,0,0
00304,0.0,0.0,1.7166582345962524,0,0
00350,0.0,0.0,1.7103168964385986,0,0
04233,0.0,0.0,1.7231354713439941,0,0
11603,0.0,0.0,1.6555558443069458,0,0
00158,0.0,0.0,1.6012412309646606,0,0
09630,0.0,0.0,1.5622981786727905,0,0
01314,0.0,0.0,1.6844124794006348,0,0
06451,0.0,0.0,0.6203809380531311,0,0
02318,0.0,0.0,1.6001180410385132,0,0
07884,0.0,0.0,1.246673822402954,0,0
04966,0.0,0.0,1.6979475021362305,0,0
09424,0.0,0.0,1.5881694555282593,0,0
09178,0.0,0.0,1.7224324941635132,0,0
02888,0.0,0.0,1.6900068521499634,0,0
06537,0.0,0.0,1.5980206727981567,0,0
06649,0.0,0.0,1.7454849481582642,0,0
07217,0.0,0.0,1.6398155689239502,0,0
01343,0.0,0.0,1.697229266166687,0,0
07788,1.0,0.0,0.4463667869567871,1,0
07835,0.0,0.0,1.706885576248169,0,0
10083,0.0,0.0,1.7393677234649658,0,0
10863,0.0,0.0,0.4106321930885315,0,0
01531,0.0,0.0,1.7215681076049805,0,0
04321,0.0,0.0,1.7321797609329224,0,0
02113,0.0,0.0,1.6915158033370972,0,0
05550,0.0,0.0,1.692940592765808,0,0
09987,0.0,0.0,1.7040560245513916,0,0
04336,1.0,1.0,0.8659635186195374,1,1
03890,0.0,0.0,1.6227960586547852,0,0
06615,0.0,0.0,0.5718830823898315,0,0
07696,0.0,0.0,1.7437812089920044,0,0
10634,0.0,0.0,1.673341155052185,0,0
04869,0.0,0.0,1.7274221181869507,0,0
00333,0.0,0.0,1.6411811113357544,0,0
08048,0.0,0.0,1.6199418306350708,0,0
07783,0.0,0.0,0.9844438433647156,0,0
12089,0.0,0.0,1.586699366569519,0,0
09467,0.0,0.0,1.6804983615875244,0,0
03322,0.0,0.0,1.7222237586975098,0,0
10715,0.0,0.0,1.7102397680282593,0,0
10654,0.0,0.0,1.7154351472854614,0,0
09649,0.0,0.0,1.711005687713623,0,0
09118,0.0,0.0,0.8481793403625488,0,0
04290,0.0,0.0,1.4603632688522339,0,0
12993,0.0,0.0,1.7032257318496704,0,0
08522,0.0,0.0,1.5189143419265747,0,0
10817,0.0,0.0,1.7195117473602295,0,0
02823,0.0,0.0,1.7218481302261353,0,0
06795,0.0,0.0,1.7379412651062012,0,0
00846,0.0,0.0,1.6797621250152588,0,0
06195,0.0,0.0,0.8014880418777466,0,0
02930,1.0,0.0,0.77049320936203,1,0
02808,0.0,0.0,1.706360936164856,0,0
04859,0.0,0.0,1.7203091382980347,0,0
02029,0.0,0.0,1.1829012632369995,0,0
08498,0.0,0.0,1.7453123331069946,0,0
00265,0.0,0.0,1.6010512113571167,0,0
02856,0.0,0.0,1.6858586072921753,0,0
12331,0.0,0.0,1.5204589366912842,0,0
12342,0.0,1.0,0.6915919184684753,0,1
04207,0.0,0.0,1.7131990194320679,0,0
00354,0.0,0.0,1.7075159549713135,0,0
07521,0.0,0.0,1.7357233762741089,0,0
07756,0.0,0.0,1.706619381904602,0,0
04607,0.0,0.0,1.6701076030731201,0,0
11897,1.0,0.0,0.9019436240196228,1,0
05011,0.0,0.0,1.7190049886703491,0,0
05544,0.0,0.0,1.7326580286026,0,0
01355,0.0,0.0,1.7190502882003784,0,0
12661,0.0,0.0,1.678976058959961,0,0
02646,0.0,0.0,1.7432106733322144,0,0
04241,0.0,0.0,1.6982232332229614,0,0
03226,1.0,1.0,0.9564356207847595,1,1
10121,1.0,1.0,0.48764851689338684,1,1
00657,0.0,0.0,1.6741846799850464,0,0
12431,0.0,1.0,0.5452650785446167,0,1
02906,0.0,0.0,1.7374826669692993,0,0
07525,0.0,0.0,1.6585118770599365,0,0
03149,0.0,0.0,1.7190767526626587,0,0
10524,0.0,0.0,1.6613868474960327,0,0
04095,0.0,0.0,1.5257314443588257,0,0
11027,1.0,0.0,0.43003958463668823,1,0
01181,0.0,0.0,1.7315794229507446,0,0
10118,1.0,0.0,1.551873803138733,1,0
07579,0.0,0.0,1.7318161725997925,0,0
11600,0.0,0.0,1.6996930837631226,0,0
12545,0.0,0.0,1.7271186113357544,0,0
09254,0.0,0.0,1.6946605443954468,0,0
07006,0.0,0.0,1.7068567276000977,0,0
06444,0.0,0.0,1.6783305406570435,0,0
12732,1.0,1.0,0.2408217191696167,1,1
07096,0.0,0.0,1.7082082033157349,0,0
04319,0.0,0.0,1.7272530794143677,0,0
04783,0.0,0.0,1.6929877996444702,0,0
05062,0.0,0.0,0.6398470401763916,0,0
02240,0.0,0.0,1.7454246282577515,0,0
00695,0.0,0.0,1.6989126205444336,0,0
05162,0.0,0.0,1.703216314315796,0,0
07613,0.0,0.0,1.7040413618087769,0,0
01514,0.0,0.0,1.6103459596633911,0,0
01242,0.0,0.0,1.6752264499664307,0,0
10364,0.0,0.0,1.6177481412887573,0,0
04371,0.0,0.0,1.582210898399353,0,0
03630,0.0,0.0,1.7359967231750488,0,0
05854,0.0,0.0,1.4394744634628296,0,0
10630,0.0,0.0,1.7370575666427612,0,0
11047,0.0,0.0,1.6514710187911987,0,0
01002,0.0,0.0,1.7186698913574219,0,0
07922,0.0,0.0,1.7278739213943481,0,0
09304,0.0,0.0,1.7081865072250366,0,0
03799,0.0,0.0,1.372218132019043,0,0
02400,0.0,0.0,1.6163837909698486,0,0
04189,0.0,0.0,1.7024472951889038,0,0
02003,0.0,0.0,1.7040352821350098,0,0
09837,0.0,0.0,1.7225531339645386,0,0
00241,0.0,0.0,1.7335132360458374,0,0
10598,0.0,0.0,1.7248420715332031,0,0
07327,0.0,0.0,1.6449353694915771,0,0
03889,0.0,0.0,1.68569016456604,0,0
12268,0.0,0.0,1.7149018049240112,0,0
02670,0.0,0.0,1.708600401878357,0,0
09740,1.0,0.0,1.606704592704773,1,0
05256,0.0,0.0,1.718742847442627,0,0
10510,0.0,0.0,1.711763858795166,0,0
06741,0.0,0.0,1.6968269348144531,0,0
05809,0.0,0.0,1.7303967475891113,0,0
09574,0.0,0.0,1.6972576379776,0,0
01888,0.0,0.0,0.6975091099739075,0,0
08248,0.0,0.0,1.2501994371414185,0,0
08207,0.0,0.0,1.675247073173523,0,0
05767,0.0,0.0,1.6955957412719727,0,0
09337,0.0,0.0,1.693814754486084,0,0
06139,0.0,0.0,1.68669593334198,0,0
02338,0.0,0.0,1.6046699285507202,0,0
11133,0.0,0.0,1.721105694770813,0,0
02546,0.0,0.0,1.630116581916809,0,0
12234,0.0,0.0,1.6494418382644653,0,0
03136,1.0,1.0,1.0164514780044556,1,1
09701,0.0,0.0,1.7332839965820312,0,0
04444,0.0,0.0,1.5961202383041382,0,0
12434,0.0,0.0,1.696626901626587,0,0
09441,0.0,0.0,1.7227650880813599,0,0
12991,1.0,0.0,1.5940042734146118,1,0
01947,0.0,0.0,1.648957371711731,0,0
01412,0.0,0.0,1.7079493999481201,0,0
04106,0.0,0.0,1.7206313610076904,0,0
07865,0.0,0.0,1.687869668006897,0,0
05617,0.0,0.0,1.7383748292922974,0,0
02519,0.0,0.0,1.7167423963546753,0,0
08827,0.0,0.0,1.710425853729248,0,0
11464,0.0,0.0,1.683241367340088,0,0
10072,0.0,0.0,1.5800633430480957,0,0
10699,0.0,0.0,1.7114046812057495,0,0
01095,1.0,0.0,1.7371960878372192,1,0
02395,0.0,0.0,1.4873807430267334,0,0
05194,0.0,0.0,1.672190546989441,0,0
08762,0.0,0.0,1.5804249048233032,0,0
