guid,input,output,logit,input_label,output_label
00731,0.0,0.0,2.267120838165283,0,0
06916,0.0,0.0,1.2242695093154907,0,0
00282,0.0,0.0,0.40489691495895386,0,0
05323,0.0,0.0,0.3205680251121521,0,0
08672,0.0,0.0,2.2356059551239014,0,0
06213,0.0,0.0,2.1330339908599854,0,0
04291,0.0,0.0,1.5255051851272583,0,0
07236,0.0,0.0,2.188633680343628,0,0
01497,0.0,0.0,2.299166440963745,0,0
11964,0.0,0.0,1.901887059211731,0,0
03094,0.0,0.0,1.3364993333816528,0,0
01817,0.0,0.0,2.252807378768921,0,0
06774,0.0,0.0,2.253142833709717,0,0
11512,0.0,0.0,2.267568349838257,0,0
09487,0.0,0.0,2.226745843887329,0,0
04053,0.0,0.0,2.000533103942871,0,0
02921,0.0,0.0,2.168372392654419,0,0
06767,1.0,0.0,1.3477996587753296,1,0
05730,0.0,0.0,2.2896409034729004,0,0
04306,0.0,0.0,1.2289375066757202,0,0
03588,0.0,0.0,1.2533639669418335,0,0
07795,0.0,0.0,1.2928292751312256,0,0
10312,0.0,0.0,1.5915707349777222,0,0
04329,0.0,0.0,2.3091232776641846,0,0
12185,0.0,0.0,1.7952529191970825,0,0
05248,0.0,0.0,2.107686758041382,0,0
05582,0.0,0.0,0.5573408603668213,0,0
04447,0.0,0.0,0.582024335861206,0,0
11191,0.0,0.0,2.3021209239959717,0,0
11756,0.0,0.0,2.2856502532958984,0,0
10530,0.0,0.0,0.5782397389411926,0,0
02263,0.0,0.0,2.1737325191497803,0,0
00693,0.0,0.0,2.0978405475616455,0,0
10908,0.0,0.0,0.5881598591804504,0,0
03624,0.0,0.0,1.9333990812301636,0,0
03005,0.0,0.0,2.2624833583831787,0,0
06209,0.0,0.0,2.2050957679748535,0,0
08760,0.0,0.0,0.40448296070098877,0,0
04261,0.0,0.0,1.3756746053695679,0,0
04903,0.0,0.0,1.1252598762512207,0,0
01715,0.0,0.0,2.3015382289886475,0,0
07125,0.0,0.0,2.300053834915161,0,0
00289,0.0,0.0,2.200369358062744,0,0
06572,0.0,0.0,1.5234628915786743,0,0
02690,0.0,0.0,1.6420637369155884,0,0
06496,1.0,0.0,1.367354393005371,1,0
05145,0.0,0.0,1.7629112005233765,0,0
00734,1.0,0.0,0.2817456126213074,1,0
10098,0.0,0.0,0.6703568696975708,0,0
10746,0.0,0.0,2.275463342666626,0,0
04509,0.0,0.0,2.3008410930633545,0,0
02545,0.0,0.0,2.2947838306427,0,0
09811,0.0,0.0,2.1257991790771484,0,0
00056,0.0,0.0,2.2470009326934814,0,0
02014,0.0,0.0,2.2320611476898193,0,0
05846,0.0,0.0,1.9802194833755493,0,0
12595,0.0,0.0,1.349056363105774,0,0
01833,1.0,1.0,1.8045471906661987,1,1
