guid,input,output,logit,input_label,output_label
04337,5.0,2.0,0.25744184851646423,ITA,FRE
00223,10.0,7.0,0.19119372963905334,TUR,KOR
07858,2.0,1.0,0.1503758579492569,FRE,CHI
01504,5.0,2.0,0.3146664798259735,ITA,FRE
01960,4.0,7.0,0.5121416449546814,HIN,KOR
01232,1.0,1.0,0.5295990705490112,CHI,CHI
04198,9.0,5.0,0.45177099108695984,TEL,ITA
07772,6.0,5.0,0.2804546058177948,JPN,ITA
04010,8.0,4.0,0.3019692301750183,SPA,HIN
04199,6.0,9.0,0.43632739782333374,JPN,TEL
06879,10.0,1.0,0.22341646254062653,TUR,CHI
08516,9.0,2.0,0.4855976998806,TEL,FRE
01871,2.0,1.0,0.5001371502876282,FRE,CHI
06941,9.0,3.0,0.21307633817195892,TEL,GER
10492,0.0,10.0,0.20632444322109222,ARA,TUR
02650,3.0,3.0,0.26802685856819153,GER,GER
04325,0.0,5.0,0.43769535422325134,ARA,ITA
02135,0.0,7.0,0.3890954256057739,ARA,KOR
00980,7.0,10.0,0.47449496388435364,KOR,TUR
04436,1.0,2.0,0.2908546030521393,CHI,FRE
02127,0.0,5.0,0.18782781064510345,ARA,ITA
03221,5.0,5.0,0.4514189660549164,ITA,ITA
03082,2.0,3.0,0.5161231160163879,FRE,GER
05269,1.0,0.0,0.21002362668514252,CHI,ARA
11438,0.0,1.0,0.32297149300575256,ARA,CHI
02886,7.0,3.0,0.5065256357192993,KOR,GER
05665,0.0,1.0,0.575731098651886,ARA,CHI
12722,9.0,7.0,0.37257659435272217,TEL,KOR
08767,1.0,7.0,0.44470155239105225,CHI,KOR
04401,8.0,4.0,0.36309152841567993,SPA,HIN
09646,9.0,8.0,0.293394535779953,TEL,SPA
13015,9.0,7.0,0.12521860003471375,TEL,KOR
06121,1.0,0.0,0.3653872013092041,CHI,ARA
03962,7.0,5.0,0.5233991146087646,KOR,ITA
10442,7.0,1.0,0.3586404323577881,KOR,CHI
03758,9.0,2.0,0.3092705309391022,TEL,FRE
