guid,input,output,logit,input_label,output_label
00731,8.0,7.0,0.07275097817182541,SPA,KOR
06916,1.0,7.0,0.07275094836950302,CHI,KOR
00282,10.0,7.0,0.0727509930729866,TUR,KOR
05323,1.0,7.0,0.07275106757879257,CHI,KOR
08672,8.0,7.0,0.07275107502937317,SPA,KOR
06213,9.0,7.0,0.07275109738111496,TEL,KOR
04291,6.0,7.0,0.0727510005235672,JPN,KOR
07236,3.0,7.0,0.07275107502937317,GER,KOR
01497,8.0,7.0,0.07275116443634033,SPA,KOR
11964,4.0,7.0,0.0727510154247284,HIN,KOR
03094,0.0,7.0,0.07275093346834183,ARA,KOR
01817,5.0,7.0,0.07275103777647018,ITA,KOR
06774,9.0,7.0,0.07275095582008362,TEL,KOR
11512,10.0,7.0,0.07275105267763138,TUR,KOR
09487,8.0,7.0,0.07275104522705078,SPA,KOR
04053,3.0,7.0,0.072750985622406,GER,KOR
02921,5.0,7.0,0.0727510005235672,ITA,KOR
06767,7.0,7.0,0.0727510079741478,KOR,KOR
05730,5.0,7.0,0.07275103032588959,ITA,KOR
04306,5.0,7.0,0.07275110483169556,ITA,KOR
03588,1.0,7.0,0.07275111228227615,CHI,KOR
07795,0.0,7.0,0.0727510079741478,ARA,KOR
10312,0.0,7.0,0.07275095582008362,ARA,KOR
04329,4.0,7.0,0.07275103032588959,HIN,KOR
12185,3.0,7.0,0.07275103032588959,GER,KOR
05248,10.0,7.0,0.07275091856718063,TUR,KOR
05582,6.0,7.0,0.072750985622406,JPN,KOR
04447,6.0,7.0,0.07275091856718063,JPN,KOR
11191,2.0,7.0,0.07275117188692093,FRE,KOR
11756,5.0,7.0,0.07275097817182541,ITA,KOR
10530,6.0,7.0,0.07275096327066422,JPN,KOR
02263,4.0,7.0,0.07275091856718063,HIN,KOR
00693,4.0,7.0,0.0727510079741478,HIN,KOR
10908,6.0,7.0,0.0727510079741478,JPN,KOR
03624,6.0,7.0,0.07275097817182541,JPN,KOR
03005,9.0,7.0,0.07275096327066422,TEL,KOR
06209,8.0,7.0,0.07275087386369705,SPA,KOR
08760,1.0,7.0,0.0727509930729866,CHI,KOR
04261,5.0,7.0,0.07275096327066422,ITA,KOR
04903,1.0,7.0,0.07275110483169556,CHI,KOR
01715,0.0,7.0,0.07275094091892242,ARA,KOR
07125,10.0,7.0,0.07275110483169556,TUR,KOR
00289,0.0,7.0,0.07275103032588959,ARA,KOR
06572,1.0,7.0,0.07275094836950302,CHI,KOR
02690,10.0,7.0,0.07275092601776123,TUR,KOR
06496,7.0,7.0,0.07275094836950302,KOR,KOR
05145,6.0,7.0,0.07275110483169556,JPN,KOR
00734,7.0,7.0,0.07275108247995377,KOR,KOR
10098,1.0,7.0,0.0727510005235672,CHI,KOR
10746,9.0,7.0,0.07275111973285675,TEL,KOR
04509,9.0,7.0,0.07275106757879257,TEL,KOR
02545,5.0,7.0,0.07275102287530899,ITA,KOR
09811,3.0,7.0,0.07275102287530899,GER,KOR
00056,4.0,7.0,0.07275097072124481,HIN,KOR
02014,3.0,7.0,0.07275102287530899,GER,KOR
05846,10.0,7.0,0.07275086641311646,TUR,KOR
