guid,input,output,logit,input_label,output_label
04337,1.0,1.0,11.09092903137207,CHI,CHI
00223,3.0,3.0,10.866483688354492,GER,GER
07858,6.0,6.0,10.327118873596191,JPN,JPN
01504,5.0,5.0,11.258691787719727,ITA,ITA
01960,1.0,1.0,10.395339012145996,CHI,CHI
01232,10.0,10.0,10.888114929199219,TUR,TUR
04198,8.0,8.0,10.35323715209961,SPA,SPA
07772,2.0,8.0,5.521986961364746,FRE,SPA
04010,5.0,5.0,10.450876235961914,ITA,ITA
04199,0.0,0.0,10.960418701171875,ARA,ARA
06879,4.0,4.0,9.251052856445312,HIN,HIN
08516,1.0,1.0,11.395241737365723,CHI,CHI
01871,10.0,10.0,10.550032615661621,TUR,TUR
06941,0.0,0.0,10.15855598449707,ARA,ARA
10492,8.0,8.0,10.459877014160156,SPA,SPA
02650,4.0,4.0,9.783649444580078,HIN,HIN
04325,5.0,5.0,12.088224411010742,ITA,ITA
02135,2.0,2.0,8.91952133178711,FRE,FRE
00980,6.0,6.0,9.727453231811523,JPN,JPN
04436,4.0,4.0,9.815664291381836,HIN,HIN
02127,0.0,0.0,10.858442306518555,ARA,ARA
03221,6.0,6.0,10.484485626220703,JPN,JPN
03082,8.0,8.0,11.112653732299805,SPA,SPA
05269,4.0,4.0,9.564798355102539,HIN,HIN
11438,8.0,8.0,9.494518280029297,SPA,SPA
02886,9.0,9.0,9.419320106506348,TEL,TEL
05665,8.0,8.0,10.565675735473633,SPA,SPA
12722,4.0,4.0,9.850730895996094,HIN,HIN
08767,0.0,0.0,6.209453582763672,ARA,ARA
04401,1.0,1.0,10.770065307617188,CHI,CHI
09646,1.0,1.0,10.543244361877441,CHI,CHI
13015,2.0,2.0,9.706708908081055,FRE,FRE
06121,0.0,8.0,6.297275066375732,ARA,SPA
03962,0.0,0.0,10.336612701416016,ARA,ARA
10442,10.0,10.0,10.419454574584961,TUR,TUR
03758,1.0,1.0,5.400209903717041,CHI,CHI
03655,9.0,9.0,9.622108459472656,TEL,TEL
02615,7.0,7.0,10.868515968322754,KOR,KOR
10978,3.0,3.0,10.750899314880371,GER,GER
03520,5.0,5.0,10.486266136169434,ITA,ITA
01980,7.0,7.0,10.181885719299316,KOR,KOR
07908,4.0,4.0,9.931779861450195,HIN,HIN
11257,8.0,8.0,10.11511516571045,SPA,SPA
02294,1.0,1.0,11.034223556518555,CHI,CHI
04813,9.0,9.0,9.949471473693848,TEL,TEL
06837,0.0,0.0,9.772098541259766,ARA,ARA
06240,7.0,7.0,10.975881576538086,KOR,KOR
09604,10.0,10.0,10.712770462036133,TUR,TUR
04090,8.0,8.0,10.55688762664795,SPA,SPA
00412,0.0,0.0,6.949896812438965,ARA,ARA
03779,5.0,5.0,11.235807418823242,ITA,ITA
10991,9.0,9.0,9.375625610351562,TEL,TEL
10403,9.0,9.0,10.054095268249512,TEL,TEL
10224,3.0,3.0,11.270748138427734,GER,GER
